band,entry_minute,filter,stop_multiplier,calls,train_2017_2023_calls,val_2024_2025_calls,confirm_2026_calls,win_rate,train_2017_2023_win_rate,val_2024_2025_win_rate,confirm_2026_win_rate,avg_pnl_pts,train_2017_2023_avg_pnl_pts,val_2024_2025_avg_pnl_pts,confirm_2026_avg_pnl_pts,mean_target_distance_pts,ambiguous_rate
0.05-0.15,15,none,4.0,137,84,34,19,66.42335766423358,60.71428571428571,82.35294117647058,63.1578947368421,3.135749908759152,-5.288717410714482,9.99117647058847,28.113157894737494,51.96464233576652,0.0
0.05-0.15,15,none,5.0,137,84,34,19,66.42335766423358,60.71428571428571,82.35294117647058,63.1578947368421,3.510582025547572,-6.185122172619144,13.716176470588621,28.113157894737494,51.96464233576652,0.0
0.05-0.15,10,none,3.0,148,92,37,19,66.21621621621621,63.04347826086957,75.67567567567568,63.1578947368421,0.8098236486487351,-4.318435869565015,9.785135135135016,8.163157894736765,47.039229476351515,0.0
0.05-0.15,15,none,3.0,137,84,34,19,62.77372262773723,58.333333333333336,73.52941176470588,63.1578947368421,0.7631396897810111,-6.699403125000052,3.916176470587957,28.113157894737494,51.96464233576652,0.0
0.05-0.15,3,after_adverse_0.02pct,4.0,150,97,37,16,68.66666666666667,65.97938144329896,78.37837837837837,62.5,3.355681395833393,-2.439152480670019,13.321621621621464,15.44062500000041,43.61204314583339,0.0
0.05-0.15,3,after_adverse_0.02pct,5.0,150,97,37,16,68.66666666666667,65.97938144329896,78.37837837837837,62.5,3.2900133958334603,-3.0700823775772283,14.709459459459557,15.44062500000041,43.61204314583339,0.0
0.05-0.15,3,after_adverse_0.02pct,2.5,150,97,37,16,68.0,64.94845360824742,78.37837837837837,62.5,2.7096660625000246,-4.26185660438154,16.664189189189504,12.704687500000091,43.61204314583339,0.0
0.05-0.15,3,after_adverse_0.02pct,3.0,150,97,37,16,68.0,64.94845360824742,78.37837837837837,62.5,2.699002062499979,-3.9623679445877062,16.062162162162338,12.181249999999864,43.61204314583339,0.0
0.05-0.15,3,after_adverse_0.02pct,2.0,150,97,37,16,65.33333333333333,61.855670103092784,75.67567567567568,62.5,2.5753320625000073,-4.75928031572172,16.69324324324348,14.393749999999955,43.61204314583339,0.0
0.05-0.15,1,after_adverse_0.02pct,5.0,158,100,40,18,69.62025316455697,66.0,82.5,61.111111111111114,4.428784414557079,-1.7480206249999901,18.017500000000382,8.547222222222343,41.64843607594952,0.0
0.05-0.15,15,after_adverse_0.02pct,4.0,114,73,23,18,63.1578947368421,58.9041095890411,78.26086956521739,61.111111111111114,3.2828889254386238,-5.69315976027406,12.64565217391298,27.72222222222283,59.30706754385979,0.0
0.05-0.15,15,after_adverse_0.02pct,5.0,114,73,23,18,63.1578947368421,58.9041095890411,78.26086956521739,61.111111111111114,4.085102960526456,-6.5855926369862425,19.454347826086988,27.72222222222283,59.30706754385979,0.0
0.05-0.15,15,after_adverse_0.02pct,3.0,114,73,23,18,62.28070175438597,58.9041095890411,73.91304347826086,61.111111111111114,2.090362609649147,-6.7924474315067815,10.223913043477692,27.72222222222283,59.30706754385979,0.0
0.05-0.15,0,none,3.0,428,265,122,41,75.23364485981308,71.69811320754717,87.70491803278688,60.97560975609756,1.3325966705607482,-1.343234787735807,13.349660604508125,-17.1304878048781,18.247105549065353,1.4018691588785046
0.05-0.15,0,not_away_more_than_0.03pct,3.0,428,265,122,41,75.23364485981308,71.69811320754717,87.70491803278688,60.97560975609756,1.3325966705607482,-1.343234787735807,13.349660604508125,-17.1304878048781,18.247105549065353,1.4018691588785046
0.05-0.15,0,none,2.5,428,265,122,41,71.96261682242991,68.67924528301886,82.78688524590164,60.97560975609756,1.6981215646904648,-0.8844806367924252,11.811339331455008,-11.702439024390227,18.247105549065353,1.6355140186915886
0.05-0.15,0,not_away_more_than_0.03pct,2.5,428,265,122,41,71.96261682242991,68.67924528301886,82.78688524590164,60.97560975609756,1.6981215646904648,-0.8844806367924252,11.811339331455008,-11.702439024390227,18.247105549065353,1.6355140186915886
0.05-0.15,5,none,3.0,180,109,51,20,66.66666666666666,62.38532110091744,78.43137254901961,60.0,1.110833489583173,-3.69174286123845,9.942156862744799,4.764999999998873,38.466972725694504,0.5555555555555556
0.05-0.15,5,after_adverse_0.02pct,5.0,137,90,32,15,64.96350364963503,61.111111111111114,78.125,60.0,0.5452680885035769,-5.303314131944313,9.12187499999925,17.340000000000146,45.90734737682482,0.0
0.05-0.15,5,after_adverse_0.02pct,3.0,137,90,32,15,64.23357664233576,60.0,78.125,60.0,1.26278487682467,-4.7533163541666,14.2843749999995,9.579999999999322,45.90734737682482,0.0
0.05-0.15,5,after_adverse_0.02pct,4.0,137,90,32,15,64.23357664233576,60.0,78.125,60.0,0.45658268704373367,-6.0172019097221385,10.749999999999432,17.340000000000146,45.90734737682482,0.0
0.05-0.15,5,after_adverse_0.02pct,2.5,137,90,32,15,63.503649635036496,58.88888888888889,78.125,60.0,1.6286688184305458,-5.266359687499992,16.957812499999477,10.296666666666715,45.90734737682482,0.0
0.05-0.15,5,not_away_more_than_0.03pct,3.0,54,27,22,5,72.22222222222221,70.37037037037037,77.27272727272727,60.0,-1.0889240740742496,-0.6074777777776709,0.2727272727272727,-9.680000000002474,15.78886111111118,1.8518518518518516
0.05-0.15,1,none,4.0,230,144,64,22,75.21739130434783,72.22222222222221,87.5,59.09090909090909,4.534763206521648,-0.7444754340278779,19.70781250000016,-5.050000000000761,33.54414000000011,0.43478260869565216
0.05-0.15,2,after_adverse_0.02pct,4.0,158,100,41,17,70.88607594936708,67.0,85.36585365853658,58.82352941176471,6.76295023734185,-0.439038624999921,22.859756097560975,10.305882352941433,43.584515822785036,0.0
0.05-0.15,2,after_adverse_0.02pct,5.0,158,100,41,17,70.88607594936708,67.0,85.36585365853658,58.82352941176471,6.322438844936901,-1.61204662499993,22.02926829268321,15.114705882353626,43.584515822785036,0.0
0.05-0.15,2,after_adverse_0.02pct,2.5,158,100,41,17,69.62025316455697,65.0,85.36585365853658,58.82352941176471,5.901842958860862,-3.3083381250000277,25.139634146341784,13.682352941176813,43.584515822785036,0.0
0.05-0.15,2,after_adverse_0.02pct,3.0,158,100,41,17,69.62025316455697,65.0,85.36585365853658,58.82352941176471,5.018006566455703,-4.443049625000076,25.01341463414641,12.447058823529755,43.584515822785036,0.0
0.05-0.15,2,after_adverse_0.02pct,2.0,158,100,41,17,68.35443037974683,63.0,85.36585365853658,58.82352941176471,4.694246439873484,-4.66609062500007,26.214634146341712,7.852941176471016,43.584515822785036,0.0
0.05-0.15,10,after_adverse_0.02pct,3.0,126,80,29,17,62.698412698412696,58.75,75.86206896551724,58.82352941176471,-0.5158317460316048,-6.473684999999842,11.62413793103481,6.811764705882096,52.544092559523946,0.0
0.05-0.15,10,after_adverse_0.02pct,2.5,126,80,29,17,61.904761904761905,57.49999999999999,75.86206896551724,58.82352941176471,-0.4703888888887175,-6.271174999999767,10.237068965517116,8.561764705882737,52.544092559523946,0.0
0.05-0.15,10,after_adverse_0.02pct,2.0,126,80,29,17,60.317460317460316,55.00000000000001,75.86206896551724,58.82352941176471,0.06787301587312883,-6.902474999999777,11.11551724137901,14.023529411765006,52.544092559523946,0.0
0.05-0.15,10,none,2.5,148,92,37,19,64.86486486486487,61.95652173913043,75.67567567567568,57.89473684210527,0.5064520270270805,-4.117066304347566,9.1635135135131,6.035526315789435,47.039229476351515,0.0
0.05-0.15,15,none,2.5,137,84,34,19,62.04379562043796,58.333333333333336,73.52941176470588,57.89473684210527,0.5364933394159154,-5.538993005952415,5.958823529411187,17.69342105263173,51.96464233576652,0.0
0.05-0.15,10,none,2.0,148,92,37,19,62.83783783783784,59.78260869565217,72.97297297297297,57.89473684210527,1.0033858108108198,-4.640748913043234,9.672972972972422,11.449999999999962,47.039229476351515,0.0
0.05-0.15,15,none,2.0,137,84,34,19,60.58394160583942,57.14285714285714,70.58823529411765,57.89473684210527,1.7635068430656353,-4.3928519345238,6.088235294117219,21.2421052631582,51.96464233576652,0.0
0.05-0.15,15,none,1.5,137,84,34,19,59.12408759124088,54.761904761904766,70.58823529411765,57.89473684210527,2.599274726277304,-5.376480505952432,10.208088235293712,24.244736842105723,51.96464233576652,0.0
0.05-0.15,2,none,5.0,203,126,56,21,74.8768472906404,72.22222222222221,87.5,57.14285714285714,5.017948460591214,-0.37505128968244944,18.116071428571754,2.447619047618424,37.16035320197061,0.0
0.05-0.15,2,none,4.0,203,126,56,21,73.89162561576354,71.42857142857143,85.71428571428571,57.14285714285714,5.5775607758620795,0.49599077380959883,18.749107142857287,0.9428571428564153,37.16035320197061,0.0
0.05-0.15,2,none,3.0,203,126,56,21,71.92118226600985,68.25396825396825,85.71428571428571,57.14285714285714,4.547998214285677,-2.8020346230159268,20.89196428571443,5.064285714285298,37.16035320197061,0.0
0.05-0.15,2,none,2.5,203,126,56,21,70.93596059113301,66.66666666666666,85.71428571428571,57.14285714285714,5.222364963054214,-2.24809454365082,21.267410714285948,7.258333333333125,37.16035320197061,0.0
0.05-0.15,3,none,4.0,193,120,52,21,73.05699481865285,70.83333333333334,84.61538461538461,57.14285714285714,3.667610929404218,-0.8941757552082891,15.674038461538448,0.004761904762355178,37.664785864637416,0.0
0.05-0.15,3,none,5.0,193,120,52,21,73.05699481865285,70.83333333333334,84.61538461538461,57.14285714285714,3.4857440900260923,-1.0058449218748593,16.66153846153863,-3.473809523809039,37.664785864637416,0.0
0.05-0.15,3,none,3.0,193,120,52,21,72.02072538860104,69.16666666666667,84.61538461538461,57.14285714285714,3.6681197376943184,-1.9125240885417345,17.624038461538685,1.0,37.664785864637416,0.0
0.05-0.15,3,none,2.5,193,120,52,21,71.50259067357513,68.33333333333333,84.61538461538461,57.14285714285714,3.784439167746144,-2.28523533854177,18.052403846154167,3.1380952380953073,37.664785864637416,0.0
0.05-0.15,3,none,2.0,193,120,52,21,68.39378238341969,65.83333333333333,78.84615384615384,57.14285714285714,3.206977768782454,-2.5112774218750626,15.208653846154238,6.164285714285749,37.664785864637416,0.0
0.03-0.12,10,after_adverse_0.02pct,4.0,92,64,21,7,64.13043478260869,60.9375,76.19047619047619,57.14285714285714,-1.1820239130432169,-9.582753124999897,12.147619047619498,35.63571428571543,45.9945554347828,0.0
0.03-0.12,10,after_adverse_0.02pct,5.0,92,64,21,7,64.13043478260869,60.9375,76.19047619047619,57.14285714285714,-0.4428749999997703,-10.467101562499863,18.08095238095259,35.63571428571543,45.9945554347828,0.0
0.03-0.12,10,none,4.0,108,74,27,7,66.66666666666666,64.86486486486487,74.07407407407408,57.14285714285714,-1.0471916666666334,-7.155360810810733,6.183333333332956,35.63571428571543,40.78609814814832,0.0
0.03-0.12,10,none,5.0,108,74,27,7,66.66666666666666,64.86486486486487,74.07407407407408,57.14285714285714,-0.7365277777778121,-7.920202702702595,9.522222222221494,35.63571428571543,40.78609814814832,0.0
0.05-0.15,3,after_adverse_0.02pct,1.5,150,97,37,16,60.66666666666667,56.70103092783505,72.97297297297297,56.25,1.5734813958333689,-5.6229669136598215,18.546621621621878,5.951562499999909,43.61204314583339,0.0
0.03-0.12,1,none,5.0,174,117,48,9,77.01149425287356,74.35897435897436,87.5,55.55555555555556,4.023263793103425,-2.79275299145302,18.055208333333137,17.794444444445414,29.887924137931137,0.0
0.03-0.12,1,after_adverse_0.02pct,5.0,124,85,30,9,70.96774193548387,68.23529411764706,83.33333333333334,55.55555555555556,2.060477419355016,-6.401774117647074,21.316666666667153,17.794444444445414,36.749597580645336,0.0
0.05-0.15,1,after_adverse_0.02pct,4.0,158,100,40,18,68.9873417721519,66.0,82.5,55.55555555555556,3.3104287183545287,-2.2735226249999685,19.95750000000053,-2.6611111111115964,41.64843607594952,0.0
0.05-0.15,15,after_adverse_0.02pct,2.5,114,73,23,18,61.40350877192983,58.9041095890411,73.91304347826086,55.55555555555556,1.4254468201753185,-5.5554666095889695,11.609782608694767,16.723611111111193,59.30706754385979,0.0
0.05-0.15,15,after_adverse_0.02pct,2.0,114,73,23,18,59.64912280701754,57.534246575342465,69.56521739130434,55.55555555555556,2.360101206140315,-4.565047431506746,10.167391304347131,20.469444444444687,59.30706754385979,0.0
0.05-0.15,15,after_adverse_0.02pct,1.5,114,73,23,18,57.89473684210527,54.794520547945204,69.56521739130434,55.55555555555556,3.0215051535087056,-5.717786472602723,14.623913043477565,23.638888888889294,59.30706754385979,0.0
0.05-0.15,5,none,2.5,180,109,51,20,65.55555555555556,61.46788990825688,78.43137254901961,55.00000000000001,1.0705618229165843,-3.9456318520642024,12.344607843136984,-0.3400000000001455,38.466972725694504,0.5555555555555556
0.05-0.15,1,none,3.0,230,144,64,22,73.91304347826086,70.83333333333334,87.5,54.54545454545454,3.5075740760868226,-1.6306108506945267,20.81406250000009,-13.206818181819306,33.54414000000011,0.43478260869565216
0.05-0.15,5,after_adverse_0.02pct,2.0,137,90,32,15,60.58394160583942,57.77777777777777,71.875,53.333333333333336,-0.609508553832366,-5.6944741319445,11.435937499999113,4.203333333333285,45.90734737682482,0.0
0.05-0.15,5,after_adverse_0.02pct,1.5,137,90,32,15,56.934306569343065,53.333333333333336,68.75,53.333333333333336,1.063087431569203,-5.3231335763889644,13.764062499999682,12.284999999999854,45.90734737682482,0.0
0.03-0.12,0,none,2.0,393,257,104,32,61.32315521628499,60.311284046692606,66.34615384615384,53.125,-0.6467557808523857,-1.0030354085602262,1.8111065204328112,-5.773437500000682,12.992941014630949,9.414758269720101
0.03-0.12,0,not_away_more_than_0.03pct,2.0,393,257,104,32,61.32315521628499,60.311284046692606,66.34615384615384,53.125,-0.6467557808523857,-1.0030354085602262,1.8111065204328112,-5.773437500000682,12.992941014630949,9.414758269720101
0.03-0.12,0,none,1.5,393,257,104,32,54.961832061068705,55.252918287937746,54.807692307692314,53.125,-0.8456477655852922,-0.7018274319065674,-0.9307204026443358,-1.7242187500006594,12.992941014630949,11.450381679389313
0.03-0.12,0,not_away_more_than_0.03pct,1.5,393,257,104,32,54.961832061068705,55.252918287937746,54.807692307692314,53.125,-0.8456477655852922,-0.7018274319065674,-0.9307204026443358,-1.7242187500006594,12.992941014630949,11.450381679389313
0.05-0.15,15,none,1.0,137,84,34,19,53.284671532846716,50.0,61.76470588235294,52.63157894736842,3.1036477189780696,-2.976788839285724,10.823529411764385,16.17105263157933,51.96464233576652,0.7299270072992701
0.05-0.15,2,none,2.0,203,126,56,21,67.98029556650246,65.07936507936508,80.35714285714286,52.38095238095239,3.643545504926125,-3.0500814484127354,20.408928571428792,-0.9023809523811602,37.16035320197061,0.0
0.05-0.15,0,none,2.0,428,265,122,41,66.35514018691589,64.90566037735849,74.59016393442623,51.21951219512195,0.9433129380841293,-0.29895176886790786,8.273034067623023,-12.837804878048923,18.247105549065353,3.0373831775700935
0.05-0.15,0,not_away_more_than_0.03pct,2.0,428,265,122,41,66.35514018691589,64.90566037735849,74.59016393442623,51.21951219512195,0.9433129380841293,-0.29895176886790786,8.273034067623023,-12.837804878048923,18.247105549065353,3.0373831775700935
0.05-0.15,2,after_favourable_0.02pct,5.0,22,11,9,2,90.9090909090909,90.9090909090909,100.0,50.0,-1.1227409090915899,0.1681545454547714,11.077777777777454,-63.125000000007276,11.109077272727188,0.0
0.05-0.15,2,not_away_more_than_0.03pct,5.0,56,31,21,4,91.07142857142857,93.54838709677419,95.23809523809523,50.0,5.404412499999872,7.116035483871113,13.695238095238718,-51.387500000006185,16.78834107142864,0.0
0.05-0.15,1,toward_target,2.0,48,28,18,2,77.08333333333334,67.85714285714286,94.44444444444444,50.0,5.367685416666139,-0.708967857143242,17.024999999999434,-14.475000000002183,13.680210416666531,4.166666666666666
0.05-0.15,1,not_away_more_than_0.03pct,2.5,79,47,28,4,83.54430379746836,80.85106382978722,92.85714285714286,50.0,6.630056962025172,4.112755319148802,16.74910714285696,-34.625,16.689251898734245,1.2658227848101267
0.05-0.15,2,not_away_more_than_0.03pct,4.0,56,31,21,4,87.5,90.32258064516128,90.47619047619048,50.0,6.1901357142856535,6.872503225806506,13.761904761905456,-38.85000000000491,16.78834107142864,0.0
0.05-0.15,2,not_away_more_than_0.03pct,3.0,56,31,21,4,83.92857142857143,83.87096774193549,90.47619047619048,50.0,7.381205357142822,6.383790322580675,15.271428571429126,-26.312500000003638,16.78834107142864,0.0
0.05-0.15,2,not_away_more_than_0.03pct,2.5,56,31,21,4,80.35714285714286,77.41935483870968,90.47619047619048,50.0,7.332103571428498,4.97492903225805,16.026190476190788,-20.043750000002547,16.78834107142864,0.0
0.05-0.15,2,after_favourable_0.02pct,4.0,22,11,9,2,86.36363636363636,90.9090909090909,88.88888888888889,50.0,-0.23183181818223436,1.7181545454547054,8.272222222222304,-49.22500000000582,11.109077272727188,0.0
0.05-0.15,2,after_favourable_0.02pct,2.5,22,11,9,2,77.27272727272727,72.72727272727273,88.88888888888889,50.0,1.1022590909086085,-0.09320909090919569,9.113888888888646,-28.375000000003638,11.109077272727188,0.0
0.05-0.15,2,after_favourable_0.02pct,3.0,22,11,9,2,77.27272727272727,72.72727272727273,88.88888888888889,50.0,-0.32728636363671365,-1.459118181818088,8.833333333333334,-35.325000000004366,11.109077272727188,0.0
0.05-0.15,1,none,2.5,230,144,64,22,72.17391304347827,68.75,87.5,50.0,2.3201669021739177,-2.5349764756944575,21.700390624999955,-22.27954545454519,33.54414000000011,0.43478260869565216
0.03-0.12,5,none,4.0,131,87,36,8,70.99236641221374,67.81609195402298,83.33333333333334,50.0,1.0221305343510658,-5.6643781609195845,11.523611111110768,26.481250000000728,33.82978396946563,0.0
0.03-0.12,5,none,5.0,131,87,36,8,70.99236641221374,67.81609195402298,83.33333333333334,50.0,-0.7931381679390358,-8.200587356321863,11.047222222221738,26.481250000000728,33.82978396946563,0.0
0.05-0.15,1,after_adverse_0.02pct,3.0,158,100,40,18,67.08860759493672,64.0,82.5,50.0,1.036986946202519,-4.326560624999984,21.625000000000362,-14.916666666667677,41.64843607594952,0.0
0.05-0.15,1,after_adverse_0.02pct,2.0,158,100,40,18,66.45569620253164,63.0,82.5,50.0,3.4730540348102203,-2.5550746249999245,25.313750000000162,-11.572222222222182,41.64843607594952,0.0
0.05-0.15,1,after_adverse_0.02pct,2.5,158,100,40,18,66.45569620253164,63.0,82.5,50.0,0.19424359177226713,-5.3733451249999415,22.991875000000164,-19.536111111110788,41.64843607594952,0.0
0.02-0.10,1,none,5.0,134,89,37,8,74.6268656716418,74.15730337078652,81.08108108108108,50.0,1.9040499999998803,-0.9472730337079309,5.936486486486034,14.975000000000819,29.710804477612083,0.7462686567164178
0.02-0.10,1,none,4.0,134,89,37,8,73.13432835820896,73.03370786516854,78.37837837837837,50.0,3.8346552238804517,1.4167842696629072,7.241891891891223,14.975000000000819,29.710804477612083,1.4925373134328357
0.02-0.10,1,none,3.0,134,89,37,8,72.38805970149254,71.91011235955057,78.37837837837837,50.0,4.5917470149251765,2.7797089887640603,8.758108108107498,5.481249999999363,29.710804477612083,1.4925373134328357
0.02-0.10,1,none,2.5,134,89,37,8,71.64179104477611,70.78651685393258,78.37837837837837,50.0,6.197904477611714,4.372968539325862,10.14729729729653,8.234374999999545,29.710804477612083,1.4925373134328357
0.02-0.10,1,after_adverse_0.02pct,4.0,107,72,27,8,73.83177570093457,75.0,77.77777777777779,50.0,4.189185046729091,1.6408722222222676,7.788888888888997,14.975000000000819,34.46821028037399,0.0
0.02-0.10,1,after_adverse_0.02pct,5.0,107,72,27,8,73.83177570093457,75.0,77.77777777777779,50.0,1.7700168224300201,-1.1938638888888515,5.7611111111112185,14.975000000000819,34.46821028037399,0.0
0.02-0.10,1,after_adverse_0.02pct,2.5,107,72,27,8,72.89719626168224,73.61111111111111,77.77777777777779,50.0,6.867236448598076,5.254781944444504,10.762037037036794,8.234374999999545,34.46821028037399,0.0
0.02-0.10,1,after_adverse_0.02pct,3.0,107,72,27,8,72.89719626168224,73.61111111111111,77.77777777777779,50.0,4.729379439252328,2.9714388888889465,9.194444444444445,5.481249999999363,34.46821028037399,0.0
0.05-0.15,5,after_favourable_0.02pct,2.5,27,14,9,4,70.37037037037037,71.42857142857143,77.77777777777779,50.0,-3.412040740740984,0.4107071428569335,-3.5416666666662624,-16.50000000000182,11.657403703703798,3.7037037037037033
0.05-0.15,5,after_favourable_0.02pct,3.0,27,14,9,4,70.37037037037037,71.42857142857143,77.77777777777779,50.0,-5.564818518518964,-0.5892928571429366,-6.166666666666667,-21.62500000000273,11.657403703703798,3.7037037037037033
0.05-0.15,1,toward_target,1.5,48,28,18,2,70.83333333333334,67.85714285714286,77.77777777777779,50.0,3.3572729166664126,1.0499678571425517,8.083333333333334,-6.875000000001819,13.680210416666531,4.166666666666666
0.03-0.12,5,none,3.0,131,87,36,8,67.93893129770993,65.51724137931035,77.77777777777779,50.0,1.0553404580152193,-3.877590804597673,10.559722222222161,11.931249999999181,33.82978396946563,0.0
0.03-0.12,5,none,2.5,131,87,36,8,67.17557251908397,64.36781609195403,77.77777777777779,50.0,2.7923713740457123,-2.439360344827612,12.240972222222101,17.168749999999363,33.82978396946563,0.0
0.05-0.15,5,after_favourable_0.02pct,2.0,27,14,9,4,66.66666666666666,64.28571428571429,77.77777777777779,50.0,-1.3814851851855363,1.1749928571426997,-0.9166666666666666,-11.375000000001819,11.657403703703798,7.4074074074074066
0.05-0.15,1,after_adverse_0.02pct,1.5,158,100,40,18,62.0253164556962,57.99999999999999,77.5,50.0,2.775905617088627,-3.2500691249999547,22.307499999999983,-7.15000000000004,41.64843607594952,0.0
0.02-0.10,10,none,4.0,92,61,25,6,69.56521739130434,68.85245901639344,76.0,50.0,3.3978445652175018,-1.1671852459016994,7.210000000000291,33.92500000000109,40.359244565217566,1.0869565217391304
0.02-0.10,10,none,5.0,92,61,25,6,69.56521739130434,68.85245901639344,76.0,50.0,4.8358934782609335,-1.0409475409836528,12.194000000000088,33.92500000000109,40.359244565217566,1.0869565217391304
0.02-0.10,10,none,3.0,92,61,25,6,66.30434782608695,63.934426229508205,76.0,50.0,1.9913271739133644,-4.339309836065293,9.774000000000234,33.92500000000109,40.359244565217566,1.0869565217391304
0.02-0.10,10,none,2.5,92,61,25,6,65.21739130434783,62.295081967213115,76.0,50.0,1.96850326086959,-3.2749622950818105,7.092999999999447,33.92500000000109,40.359244565217566,1.0869565217391304
0.02-0.10,10,none,2.0,92,61,25,6,64.13043478260869,60.65573770491803,76.0,50.0,4.234800000000079,-1.0335803278686384,9.963999999999505,33.92500000000109,40.359244565217566,1.0869565217391304
0.02-0.10,1,none,2.0,134,89,37,8,69.40298507462687,68.53932584269663,75.67567567567568,50.0,7.604064179104279,6.08645617977535,11.222972972972187,7.749999999999545,29.710804477612083,2.2388059701492535
0.05-0.15,5,toward_target,2.5,36,16,16,4,69.44444444444444,68.75,75.0,50.0,-1.6590305555557987,-0.5156312500001832,0.907812500000091,-16.50000000000182,13.113886111111242,2.7777777777777777
0.05-0.15,5,toward_target,3.0,36,16,16,4,69.44444444444444,68.75,75.0,50.0,-3.7694472222225763,-1.6718812500000695,-1.4031250000000455,-21.62500000000273,13.113886111111242,2.7777777777777777
0.05-0.15,5,toward_target,2.0,36,16,16,4,66.66666666666666,62.5,75.0,50.0,0.35971944444418114,0.4343687499998623,3.21875,-11.375000000001819,13.113886111111242,5.555555555555555
0.05-0.15,5,none,2.0,180,109,51,20,62.77777777777778,59.63302752293578,74.50980392156863,50.0,-0.12335651041686206,-4.159671301605534,9.604901960783787,-2.9325000000002546,38.466972725694504,1.1111111111111112
0.02-0.10,1,after_adverse_0.02pct,2.0,107,72,27,8,71.02803738317756,72.22222222222221,74.07407407407408,50.0,8.44434485981299,7.225623611111183,11.899999999999569,7.749999999999545,34.46821028037399,0.0
0.02-0.10,10,after_adverse_0.02pct,3.0,78,50,22,6,67.94871794871796,68.0,72.72727272727273,50.0,2.0115307692311455,-4.986011999999719,9.211363636364034,33.92500000000109,45.975007692307905,0.0
0.02-0.10,10,after_adverse_0.02pct,4.0,78,50,22,6,67.94871794871796,68.0,72.72727272727273,50.0,2.761546153846398,-2.5339879999999537,6.297727272727736,33.92500000000109,45.975007692307905,0.0
0.02-0.10,10,after_adverse_0.02pct,5.0,78,50,22,6,67.94871794871796,68.0,72.72727272727273,50.0,4.510265384615591,-2.2979859999999097,11.961363636363869,33.92500000000109,45.975007692307905,0.0
0.02-0.10,10,after_adverse_0.02pct,2.5,78,50,22,6,66.66666666666666,66.0,72.72727272727273,50.0,1.8381416666667205,-3.915998999999829,6.164772727272231,33.92500000000109,45.975007692307905,0.0
0.02-0.10,10,after_adverse_0.02pct,2.0,78,50,22,6,65.38461538461539,64.0,72.72727272727273,50.0,4.364741025641123,-1.4100039999997898,9.427272727272298,33.92500000000109,45.975007692307905,0.0
0.02-0.10,10,none,1.5,92,61,25,6,58.69565217391305,54.09836065573771,72.0,50.0,1.8980836956522738,-3.043054098360505,7.470999999999913,28.912500000000364,40.359244565217566,1.0869565217391304
0.02-0.10,1,after_adverse_0.02pct,1.5,107,72,27,8,65.42056074766354,65.27777777777779,70.37037037037037,50.0,7.7340700934578095,5.897159722222164,12.06018518518478,9.665625000000091,34.46821028037399,0.0
0.05-0.15,5,none,1.5,180,109,51,20,58.88888888888889,55.96330275229357,68.62745098039215,50.0,1.2966193229165381,-3.6782891915137803,10.435294117646787,5.106249999999636,38.466972725694504,1.6666666666666667
0.02-0.10,10,after_adverse_0.02pct,1.5,78,50,22,6,58.97435897435898,56.00000000000001,68.18181818181817,50.0,1.4621455128206156,-4.090052999999898,6.594318181818215,28.912500000000364,45.975007692307905,0.0
0.05-0.15,10,toward_target,2.5,15,7,6,2,73.33333333333333,85.71428571428571,66.66666666666666,50.0,0.5982666666658285,7.717714285714984,-2.3625000000016976,-15.437500000003638,14.400026666667205,0.0
0.05-0.15,5,after_favourable_0.02pct,1.5,27,14,9,4,62.96296296296296,64.28571428571429,66.66666666666666,50.0,0.490737037036659,2.214278571428622,0.8055555555551513,-6.250000000001819,11.657403703703798,11.11111111111111
0.05-0.15,15,after_adverse_0.02pct,1.0,114,73,23,18,52.63157894736842,49.31506849315068,65.21739130434783,50.0,3.645179276315742,-3.3910898972602284,16.999999999999368,15.11666666666699,59.30706754385979,0.0
0.02-0.10,1,none,1.5,134,89,37,8,61.940298507462686,61.79775280898876,64.86486486486487,50.0,5.947908582089399,4.893761235955046,7.679729729729179,9.665625000000091,29.710804477612083,2.2388059701492535
0.02-0.10,10,none,1.0,92,61,25,6,47.82608695652174,40.98360655737705,64.0,50.0,1.3630293478261435,-5.322972131147432,11.773999999999942,25.958333333333332,40.359244565217566,1.0869565217391304
0.02-0.10,10,after_adverse_0.02pct,1.0,78,50,22,6,48.717948717948715,42.0,63.63636363636363,50.0,1.1089487179487594,-6.792039999999906,12.288636363636298,25.958333333333332,45.975007692307905,0.0
0.05-0.15,5,toward_target,1.5,36,16,16,4,61.111111111111114,62.5,62.5,50.0,0.565274999999676,1.6249937500000442,1.2093749999996817,-6.250000000001819,13.113886111111242,8.333333333333332
0.05-0.15,10,after_favourable_0.02pct,2.5,11,4,5,2,63.63636363636363,75.0,60.0,50.0,-4.916000000001077,5.431000000001404,-8.985000000002037,-15.437500000003638,13.904581818182619,0.0
0.05-0.15,2,after_favourable_0.02pct,2.0,22,11,9,2,63.63636363636363,72.72727272727273,55.55555555555556,50.0,-2.3772863636366477,1.2727000000000275,-2.6055555555556364,-21.42500000000291,11.109077272727188,0.0
0.05-0.15,10,toward_target,2.0,15,7,6,2,66.66666666666666,85.71428571428571,50.0,50.0,0.9799466666658797,8.049885714286315,-3.4666666666683645,-10.42500000000291,14.400026666667205,0.0
