date,fold,actual,prediction,confidence,gate,selected,correct,gross_return,trend_regime,vol_regime
2025-09-03,5,DOWN,UP,0.5869797894634786,,False,False,0.0,BULL,LOW_VOL
2025-09-04,5,DOWN,UP,0.6178451236678606,,False,False,0.0,BULL,LOW_VOL
2025-09-05,5,DOWN,UP,0.5946058111498624,,False,False,0.0,BULL,LOW_VOL
2025-09-08,5,UP,UP,0.5332229229335381,,False,True,0.0,BULL,LOW_VOL
2025-09-09,5,DOWN,UP,0.5563144747187029,,False,False,0.0,BULL,LOW_VOL
2025-09-10,5,UP,UP,0.5400344232107448,,False,True,0.0,BULL,LOW_VOL
2025-09-11,5,UP,DOWN,0.5629946317177033,,False,False,0.0,BULL,LOW_VOL
2025-09-12,5,DOWN,UP,0.5301846276345293,,False,False,0.0,BULL,LOW_VOL
2025-09-15,5,UP,UP,0.5340483078466818,,False,True,0.0,BULL,LOW_VOL
2025-09-16,5,UP,DOWN,0.5349059367886752,,False,False,0.0,BULL,LOW_VOL
2025-09-17,5,DOWN,UP,0.522677405774058,,False,False,0.0,BULL,LOW_VOL
2025-09-18,5,DOWN,UP,0.546806038538951,,False,False,0.0,BULL,LOW_VOL
2025-09-19,5,DOWN,DOWN,0.5503735693765721,,False,True,0.0,BULL,LOW_VOL
2025-09-22,5,DOWN,DOWN,0.6196600234395222,,False,True,0.0,BULL,LOW_VOL
2025-09-23,5,DOWN,DOWN,0.5742011624734539,,False,True,0.0,BULL,LOW_VOL
2025-09-24,5,DOWN,DOWN,0.5765046260967772,,False,True,0.0,BULL,LOW_VOL
2025-09-25,5,DOWN,UP,0.5574145846059282,,False,False,0.0,BULL,LOW_VOL
2025-09-26,5,DOWN,DOWN,0.5139699352936866,,False,True,0.0,BULL,LOW_VOL
2025-09-29,5,DOWN,UP,0.5251518028083899,,False,False,0.0,BULL,LOW_VOL
2025-09-30,5,UP,DOWN,0.5390716674757838,,False,False,0.0,BULL,LOW_VOL
2025-10-01,5,UP,UP,0.5712945810993244,,False,True,0.0,BULL,LOW_VOL
2025-10-03,5,UP,UP,0.5790159661257189,,False,True,0.0,BULL,LOW_VOL
2025-10-06,5,UP,UP,0.5780138310891145,,False,True,0.0,BULL,LOW_VOL
2025-10-07,5,DOWN,UP,0.5700642201628263,,False,False,0.0,BULL,LOW_VOL
2025-10-08,5,UP,UP,0.5077008183783926,,False,True,0.0,BULL,LOW_VOL
2025-10-09,5,UP,UP,0.5370950719094414,,False,True,0.0,BULL,LOW_VOL
2025-10-10,5,UP,DOWN,0.5126829881959738,,False,False,0.0,BULL,LOW_VOL
2025-10-13,5,DOWN,DOWN,0.6481774714158917,,False,True,0.0,BULL,LOW_VOL
2025-10-14,5,UP,DOWN,0.5186107524506486,,False,False,0.0,BULL,LOW_VOL
2025-10-15,5,UP,UP,0.5081745768838837,,False,True,0.0,BULL,LOW_VOL
2025-10-16,5,UP,UP,0.5442335681090001,,False,True,0.0,BULL,LOW_VOL
2025-10-17,5,UP,DOWN,0.5182255744812132,,False,False,0.0,BULL,LOW_VOL
2025-10-20,5,DOWN,DOWN,0.5843880036777215,,False,True,0.0,BULL,LOW_VOL
2025-10-21,5,DOWN,DOWN,0.5662833363463913,,False,True,0.0,BULL,LOW_VOL
2025-10-23,5,DOWN,UP,0.6327685562622232,,False,False,0.0,BULL,LOW_VOL
2025-10-24,5,UP,DOWN,0.5223050692184614,,False,False,0.0,BULL,LOW_VOL
2025-10-27,5,DOWN,DOWN,0.6409507141565112,,False,True,0.0,BULL,LOW_VOL
2025-10-28,5,UP,DOWN,0.6125510833593806,,False,False,0.0,BULL,LOW_VOL
2025-10-29,5,DOWN,DOWN,0.5534902733372009,,False,True,0.0,BULL,LOW_VOL
2025-10-30,5,DOWN,DOWN,0.5390003487632489,,False,True,0.0,BULL,LOW_VOL
2025-10-31,5,UP,UP,0.5299614502129392,,False,True,0.0,BULL,LOW_VOL
2025-11-03,5,DOWN,DOWN,0.5390638678515249,,False,True,0.0,BULL,LOW_VOL
2025-11-04,5,DOWN,DOWN,0.5273752110171939,,False,True,0.0,BULL,LOW_VOL
2025-11-06,5,UP,DOWN,0.5834627501515385,,False,False,0.0,BULL,LOW_VOL
2025-11-07,5,UP,DOWN,0.5938276000741946,,False,False,0.0,BULL,LOW_VOL
2025-11-10,5,UP,DOWN,0.5615597744645857,,False,False,0.0,BULL,LOW_VOL
2025-11-11,5,UP,UP,0.5075055410380789,,False,True,0.0,BULL,LOW_VOL
2025-11-12,5,DOWN,UP,0.5063184143135963,,False,False,0.0,BULL,LOW_VOL
2025-11-13,5,UP,UP,0.5482531218554605,,False,True,0.0,BULL,LOW_VOL
2025-11-14,5,UP,UP,0.5537673513995823,,False,True,0.0,BULL,LOW_VOL
2025-11-17,5,DOWN,DOWN,0.5051480660330345,,False,True,0.0,BULL,LOW_VOL
2025-11-18,5,UP,DOWN,0.5400922834929904,,False,False,0.0,BULL,LOW_VOL
2025-11-19,5,UP,DOWN,0.6316129352944668,,False,False,0.0,BULL,LOW_VOL
2025-11-20,5,DOWN,DOWN,0.6034750480117087,,False,True,0.0,BULL,LOW_VOL
2025-11-21,5,DOWN,DOWN,0.6605303508054776,,False,True,0.0,BULL,LOW_VOL
2025-11-24,5,DOWN,UP,0.5770359966574957,,False,False,0.0,BULL,LOW_VOL
2025-11-25,5,UP,DOWN,0.5260677977143909,,False,False,0.0,BULL,LOW_VOL
2025-11-26,5,DOWN,DOWN,0.5703478150988668,,False,True,0.0,BULL,LOW_VOL
2025-11-27,5,DOWN,UP,0.5013065974824789,,False,False,0.0,BULL,LOW_VOL
2025-11-28,5,DOWN,UP,0.5353993457839759,,False,False,0.0,BULL,LOW_VOL
2025-12-01,5,DOWN,UP,0.5123152874875987,,False,False,0.0,BULL,LOW_VOL
2025-12-02,5,DOWN,DOWN,0.6565057244613883,,False,True,0.0,BULL,LOW_VOL
2025-12-03,5,UP,DOWN,0.575872044410124,,False,False,0.0,BULL,LOW_VOL
2025-12-04,5,UP,DOWN,0.6115053795238532,,False,False,0.0,BULL,LOW_VOL
2025-12-05,5,DOWN,DOWN,0.57907771622515,,False,True,0.0,BULL,LOW_VOL
2025-12-08,5,DOWN,DOWN,0.5127846050788964,,False,True,0.0,BULL,LOW_VOL
2025-12-09,5,DOWN,DOWN,0.5600848966036784,,False,True,0.0,BULL,LOW_VOL
2025-12-10,5,UP,DOWN,0.5606043590539447,,False,False,0.0,BULL,LOW_VOL
2025-12-11,5,UP,DOWN,0.5334821284333273,,False,False,0.0,BULL,LOW_VOL
2025-12-12,5,UP,UP,0.5245720610987255,,False,True,0.0,BULL,LOW_VOL
2025-12-15,5,DOWN,DOWN,0.5330406075015515,,False,True,0.0,BULL,LOW_VOL
2025-12-16,5,DOWN,DOWN,0.5262837416771762,,False,True,0.0,BULL,LOW_VOL
2025-12-17,5,UP,UP,0.5396679441284524,,False,True,0.0,BULL,LOW_VOL
2025-12-18,5,UP,DOWN,0.5688718742623182,,False,False,0.0,BULL,LOW_VOL
2025-12-19,5,UP,UP,0.5603788637247591,,False,True,0.0,BULL,LOW_VOL
2025-12-22,5,DOWN,UP,0.5667525212686056,,False,False,0.0,BULL,LOW_VOL
2025-12-23,5,DOWN,UP,0.5753756512750324,,False,False,0.0,BULL,LOW_VOL
2025-12-24,5,DOWN,UP,0.517441329474985,,False,False,0.0,BULL,LOW_VOL
2025-12-26,5,DOWN,DOWN,0.6040916202538869,,False,True,0.0,BULL,LOW_VOL
2025-12-29,5,DOWN,DOWN,0.5186928884553407,,False,True,0.0,BULL,LOW_VOL
2025-12-30,5,UP,UP,0.550021123266188,,False,True,0.0,BULL,LOW_VOL
2025-12-31,5,DOWN,DOWN,0.5374321012225709,,False,True,0.0,BULL,LOW_VOL
2026-01-01,5,UP,UP,0.6239503245734764,,False,True,0.0,BULL,LOW_VOL
2026-01-02,5,DOWN,UP,0.5037061645683827,,False,False,0.0,BULL,LOW_VOL
2026-01-05,5,DOWN,DOWN,0.5412003680442646,,False,True,0.0,BULL,LOW_VOL
2026-01-06,5,DOWN,DOWN,0.5844506730498715,,False,True,0.0,BULL,LOW_VOL
2026-01-07,5,DOWN,DOWN,0.5911715885913129,,False,True,0.0,BULL,LOW_VOL
2026-01-08,5,DOWN,DOWN,0.6080292411897887,,False,True,0.0,BULL,LOW_VOL
2026-01-09,5,UP,DOWN,0.5679331798897351,,False,False,0.0,BULL,LOW_VOL
2026-01-12,5,DOWN,DOWN,0.5547026598472307,,False,True,0.0,BULL,LOW_VOL
2026-01-13,5,UP,UP,0.5602035434617718,,False,True,0.0,BULL,LOW_VOL
2026-01-14,5,DOWN,DOWN,0.5438474721331011,,False,True,0.0,BULL,LOW_VOL
2026-01-16,5,DOWN,UP,0.5767945735780459,,False,False,0.0,BULL,LOW_VOL
2026-01-19,5,DOWN,UP,0.5590255998140086,,False,False,0.0,BULL,LOW_VOL
2026-01-20,5,UP,UP,0.5190212617822639,,False,True,0.0,BULL,LOW_VOL
2026-01-21,5,DOWN,DOWN,0.600259447411603,,False,True,0.0,BULL,LOW_VOL
2026-01-22,5,DOWN,UP,0.5353206544268606,,False,False,0.0,BULL,LOW_VOL
2026-01-23,5,UP,UP,0.507713187643124,,False,True,0.0,BEAR,LOW_VOL
2026-01-27,5,UP,DOWN,0.5369967592639281,,False,False,0.0,BULL,LOW_VOL
2026-01-28,5,UP,UP,0.5395871702384739,,False,True,0.0,BULL,LOW_VOL
2026-01-29,5,UP,UP,0.596273284287885,,False,True,0.0,BULL,LOW_VOL
2026-01-30,5,UP,DOWN,0.5579587440505914,,False,False,0.0,BULL,LOW_VOL
2026-02-02,5,DOWN,DOWN,0.6260744035423678,,False,True,0.0,BEAR,LOW_VOL
2026-02-03,5,UP,UP,0.6262880768287953,,False,True,0.0,BULL,HIGH_VOL
2026-02-04,5,DOWN,DOWN,0.5644619625438037,,False,True,0.0,BULL,HIGH_VOL
2026-02-05,5,UP,DOWN,0.5983677983611468,,False,False,0.0,BULL,HIGH_VOL
2026-02-06,5,DOWN,DOWN,0.6431280140133496,,False,True,0.0,BULL,HIGH_VOL
2026-02-09,5,UP,DOWN,0.5263117371992868,,False,False,0.0,BULL,HIGH_VOL
2026-02-10,5,DOWN,DOWN,0.5428835998227812,,False,True,0.0,BULL,HIGH_VOL
2026-02-11,5,DOWN,UP,0.5141228938612425,,False,False,0.0,BULL,HIGH_VOL
2026-02-12,5,DOWN,DOWN,0.6315631931346439,,False,True,0.0,BULL,HIGH_VOL
2026-02-13,5,UP,DOWN,0.6097203205922951,,False,False,0.0,BULL,HIGH_VOL
2026-02-16,5,UP,DOWN,0.6516910359606475,,False,False,0.0,BULL,HIGH_VOL
2026-02-17,5,UP,DOWN,0.5610213603416538,,False,False,0.0,BULL,HIGH_VOL
2026-02-18,5,DOWN,UP,0.570176469033451,,False,False,0.0,BULL,HIGH_VOL
2026-02-19,5,UP,UP,0.504927425110527,,False,True,0.0,BULL,HIGH_VOL
2026-02-20,5,UP,DOWN,0.5507105223343232,,False,False,0.0,BULL,HIGH_VOL
2026-02-23,5,DOWN,UP,0.535145110256543,,False,False,0.0,BULL,HIGH_VOL
2026-02-24,5,DOWN,DOWN,0.5588521692246945,,False,True,0.0,BULL,HIGH_VOL
2026-02-25,5,DOWN,UP,0.5743444015923295,,False,False,0.0,BULL,HIGH_VOL
2026-02-26,5,DOWN,UP,0.5504367172681109,,False,False,0.0,BULL,HIGH_VOL
2026-02-27,5,UP,DOWN,0.6107372237506774,,False,False,0.0,BEAR,HIGH_VOL
2026-03-02,5,UP,UP,0.5188337355137161,,False,True,0.0,BEAR,HIGH_VOL
2026-03-04,5,UP,DOWN,0.5095821479698988,,False,False,0.0,BEAR,HIGH_VOL
2026-03-05,5,DOWN,DOWN,0.5215383041492321,,False,True,0.0,BEAR,HIGH_VOL
2026-03-06,5,UP,UP,0.5988149017304115,,False,True,0.0,BEAR,HIGH_VOL
2026-03-09,5,DOWN,UP,0.5137771719435322,,False,False,0.0,BEAR,HIGH_VOL
2026-03-10,5,DOWN,DOWN,0.5172447124530681,,False,True,0.0,BEAR,HIGH_VOL
2026-03-11,5,DOWN,UP,0.5417595597806731,,False,False,0.0,BEAR,HIGH_VOL
2026-03-12,5,DOWN,UP,0.5073277468380842,,False,False,0.0,BEAR,HIGH_VOL
2026-03-13,5,UP,UP,0.6396722274532478,,False,True,0.0,BEAR,HIGH_VOL
2026-03-16,5,UP,DOWN,0.5481684539527574,,False,False,0.0,BEAR,HIGH_VOL
2026-03-17,5,UP,DOWN,0.608552170707194,,False,False,0.0,BEAR,HIGH_VOL
2026-03-18,5,DOWN,DOWN,0.6045675025267783,,False,True,0.0,BEAR,HIGH_VOL
2026-03-19,5,UP,UP,0.5345164218024118,,False,True,0.0,BEAR,HIGH_VOL
2026-03-20,5,DOWN,UP,0.6375878696357529,,False,False,0.0,BEAR,HIGH_VOL
2026-03-23,5,UP,UP,0.601008037797319,,False,True,0.0,BEAR,HIGH_VOL
2026-03-24,5,UP,DOWN,0.5087444156765684,,False,False,0.0,BEAR,HIGH_VOL
2026-03-25,5,DOWN,DOWN,0.5511935285538364,,False,True,0.0,BEAR,HIGH_VOL
2026-03-27,5,DOWN,UP,0.5084139157038281,,False,False,0.0,BEAR,HIGH_VOL
2026-03-30,5,DOWN,UP,0.6418910564946569,,False,False,0.0,BEAR,HIGH_VOL
2026-04-01,5,UP,UP,0.5534619223685082,,False,True,0.0,BEAR,HIGH_VOL
2026-04-02,5,UP,DOWN,0.5235757802315204,,False,False,0.0,BEAR,HIGH_VOL
2026-04-06,5,UP,DOWN,0.537188374711794,,False,False,0.0,BEAR,HIGH_VOL
2026-04-07,5,UP,UP,0.5630803054089808,,False,True,0.0,BEAR,HIGH_VOL
2026-04-08,5,DOWN,UP,0.5766705086871224,,False,False,0.0,BEAR,HIGH_VOL
2026-04-09,5,UP,DOWN,0.5440282811018037,,False,False,0.0,BEAR,HIGH_VOL
2026-04-10,5,UP,DOWN,0.5378040610026875,,False,False,0.0,BEAR,HIGH_VOL
2026-04-13,5,UP,DOWN,0.6595627640039385,,False,False,0.0,BEAR,HIGH_VOL
2026-04-15,5,DOWN,DOWN,0.5427882768918523,,False,True,0.0,BEAR,HIGH_VOL
2026-04-16,5,UP,UP,0.5014907061523551,,False,True,0.0,BEAR,HIGH_VOL
2026-04-17,5,DOWN,DOWN,0.5668778413671676,,False,True,0.0,BEAR,HIGH_VOL
2026-04-20,5,UP,DOWN,0.5194972008532637,,False,False,0.0,BEAR,HIGH_VOL
2026-04-21,5,DOWN,DOWN,0.5598262409328719,,False,True,0.0,BEAR,HIGH_VOL
2026-04-22,5,DOWN,DOWN,0.5385672267010277,,False,True,0.0,BEAR,HIGH_VOL
2026-04-23,5,DOWN,DOWN,0.5409361952232649,,False,True,0.0,BEAR,HIGH_VOL
2026-04-24,5,UP,DOWN,0.60614230889077,,False,False,0.0,BEAR,HIGH_VOL
2026-04-27,5,DOWN,UP,0.5050050369366623,,False,False,0.0,BEAR,HIGH_VOL
2026-04-28,5,UP,DOWN,0.5787185875804808,,False,False,0.0,BEAR,HIGH_VOL
2026-04-29,5,UP,UP,0.5696087239539869,,False,True,0.0,BEAR,HIGH_VOL
2026-04-30,5,UP,DOWN,0.6029735257578793,,False,False,0.0,BEAR,HIGH_VOL
2026-05-04,5,DOWN,UP,0.5571408241072918,,False,False,0.0,BEAR,HIGH_VOL
2026-05-05,5,UP,DOWN,0.6159467541474151,,False,False,0.0,BEAR,HIGH_VOL
2026-05-06,5,DOWN,UP,0.5188261445809574,,False,False,0.0,BEAR,HIGH_VOL
2026-05-07,5,DOWN,UP,0.5597477356020997,,False,False,0.0,BEAR,HIGH_VOL
2026-05-08,5,DOWN,DOWN,0.575531522922339,,False,True,0.0,BEAR,HIGH_VOL
2026-05-11,5,DOWN,DOWN,0.5576576108725267,,False,True,0.0,BEAR,HIGH_VOL
2026-05-12,5,UP,UP,0.6364079296556124,,False,True,0.0,BEAR,HIGH_VOL
2026-05-13,5,UP,DOWN,0.5949851651958875,,False,False,0.0,BEAR,HIGH_VOL
2026-05-14,5,DOWN,UP,0.5857209254816896,,False,False,0.0,BEAR,HIGH_VOL
2026-05-15,5,UP,UP,0.5817062020483886,,False,True,0.0,BEAR,HIGH_VOL
2026-05-18,5,DOWN,UP,0.5136948321340583,,False,False,0.0,BEAR,HIGH_VOL
2026-05-19,5,UP,UP,0.5767681589455955,,False,True,0.0,BEAR,HIGH_VOL
2026-05-20,5,DOWN,UP,0.5125580815923398,,False,False,0.0,BEAR,HIGH_VOL
2026-05-21,5,UP,UP,0.6301598779320641,,False,True,0.0,BEAR,HIGH_VOL
2026-05-22,5,UP,UP,0.5850045146812852,,False,True,0.0,BEAR,HIGH_VOL
2026-05-25,5,DOWN,UP,0.5257786869876914,,False,False,0.0,BEAR,HIGH_VOL
2026-05-26,5,UP,DOWN,0.538807801073415,,False,False,0.0,BEAR,HIGH_VOL
2026-05-27,5,DOWN,DOWN,0.5229057541001425,,False,True,0.0,BEAR,HIGH_VOL
2026-05-29,5,DOWN,UP,0.516081983323396,,False,False,0.0,BEAR,HIGH_VOL
2026-06-01,5,UP,DOWN,0.5387725818105011,,False,False,0.0,BEAR,HIGH_VOL
2026-06-02,5,DOWN,DOWN,0.606262206990207,,False,True,0.0,BEAR,HIGH_VOL
2026-06-03,5,UP,DOWN,0.587954651968219,,False,False,0.0,BEAR,HIGH_VOL
2026-06-04,5,DOWN,DOWN,0.5630112645403884,,False,True,0.0,BEAR,HIGH_VOL
2026-06-05,5,UP,UP,0.5281396385923682,,False,True,0.0,BEAR,HIGH_VOL
2026-06-08,5,DOWN,DOWN,0.632478291981476,,False,True,0.0,BEAR,HIGH_VOL
2026-06-09,5,DOWN,UP,0.5524635613046976,,False,False,0.0,BEAR,HIGH_VOL
2026-06-10,5,UP,UP,0.5440257562304138,,False,True,0.0,BEAR,LOW_VOL
2026-06-11,5,UP,DOWN,0.5064214851862261,,False,False,0.0,BEAR,LOW_VOL
2026-06-12,5,DOWN,UP,0.6023638951486447,,False,False,0.0,BEAR,HIGH_VOL
2026-06-15,5,UP,UP,0.5818455458656433,,False,True,0.0,BEAR,HIGH_VOL
2026-06-16,6,UP,DOWN,0.5239753100063689,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-06-17,6,UP,DOWN,0.5238994817130171,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-06-18,6,UP,DOWN,0.5771858389428514,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-06-19,6,DOWN,DOWN,0.6562946885188823,0.6100000000000001,True,True,0.0001534525320842084,BEAR,HIGH_VOL
2026-06-22,6,DOWN,DOWN,0.5475717083084332,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-06-23,6,UP,UP,0.5345356737941904,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-06-24,6,DOWN,DOWN,0.6185649142457155,0.6100000000000001,True,True,0.0028952186350302833,BEAR,HIGH_VOL
2026-06-25,6,DOWN,UP,0.5320818484501187,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-06-29,6,DOWN,UP,0.598522168965722,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-06-30,6,UP,UP,0.5556357787184691,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-07-01,6,UP,DOWN,0.5360581614861148,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-07-02,6,DOWN,UP,0.5380095787938997,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-07-03,6,UP,UP,0.5709042620630345,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-07-06,6,DOWN,DOWN,0.5653182818144183,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-07-07,6,DOWN,UP,0.6187308454764676,0.6100000000000001,True,False,-0.015560881708154617,BEAR,LOW_VOL
2026-07-08,6,UP,UP,0.539464966785713,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-09,6,UP,DOWN,0.5060305258619986,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-07-10,6,UP,UP,0.5097078184579308,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-13,6,DOWN,UP,0.5039536078442821,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-07-14,6,DOWN,DOWN,0.5989264937934229,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-15,6,DOWN,DOWN,0.5447841141188834,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-16,6,UP,DOWN,0.5180527754830642,0.6100000000000001,False,False,0.0,BEAR,HIGH_VOL
2026-07-17,6,UP,UP,0.5492906169413743,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-20,6,DOWN,DOWN,0.6243030796229765,0.6100000000000001,True,True,0.0011707756461244445,BEAR,HIGH_VOL
2026-07-21,6,DOWN,DOWN,0.6098094423651574,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-22,6,DOWN,DOWN,0.5669359167698328,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-23,6,UP,DOWN,0.6299289443290493,0.6100000000000001,True,False,-0.004271871709988995,BEAR,LOW_VOL
2026-07-24,6,UP,DOWN,0.646219930885881,0.6100000000000001,True,False,-0.0028229562788268936,BEAR,LOW_VOL
2026-07-27,6,UP,UP,0.5570999771133065,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-28,6,UP,UP,0.5502513240498665,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-29,6,UP,UP,0.556052991947521,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-30,6,UP,UP,0.5392278652141738,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-07-31,6,UP,UP,0.585451886019456,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-08-03,6,DOWN,UP,0.6519055892605832,0.6100000000000001,True,False,-0.0036026699667950357,BEAR,HIGH_VOL
2026-08-04,6,DOWN,DOWN,0.5930656662026177,0.6100000000000001,False,True,0.0,BEAR,HIGH_VOL
2026-08-05,6,DOWN,DOWN,0.5026152228300327,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-06,6,UP,DOWN,0.5778187079134821,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-07,6,UP,DOWN,0.6764526146346097,0.6100000000000001,True,False,-0.00010376938723610785,BEAR,LOW_VOL
2026-08-10,6,DOWN,DOWN,0.5810345899813225,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-11,6,DOWN,DOWN,0.541083191565647,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-12,6,DOWN,DOWN,0.5394027163389152,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-13,6,UP,DOWN,0.5665959384354867,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-14,6,DOWN,DOWN,0.5588435663380779,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-17,6,DOWN,DOWN,0.5232773723921633,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-18,6,DOWN,DOWN,0.535439832387498,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-19,6,UP,DOWN,0.589938298728669,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-20,6,DOWN,UP,0.5340253326405764,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-21,6,DOWN,UP,0.5360478048021536,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-24,6,UP,UP,0.5276341860837774,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-25,6,DOWN,DOWN,0.5428045401222166,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-26,6,DOWN,UP,0.535364597986661,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-27,6,UP,UP,0.5530737617231538,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-08-28,6,DOWN,UP,0.5080520695779204,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-08-31,6,DOWN,UP,0.5771860031060311,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-09-01,6,UP,DOWN,0.5890395852907624,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-09-02,6,DOWN,DOWN,0.5291522521080241,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-09-03,6,DOWN,DOWN,0.5046293012723971,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-09-04,6,DOWN,DOWN,0.5452570804258099,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-09-07,6,DOWN,DOWN,0.5381412172071056,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-09-08,6,DOWN,UP,0.5376902282176951,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-09-09,6,UP,UP,0.5122981119881892,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-09-10,6,UP,DOWN,0.5873808027867856,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-09-11,6,DOWN,DOWN,0.5443804228031799,0.6100000000000001,False,True,0.0,BEAR,LOW_VOL
2026-09-15,6,UP,UP,0.6284795707150386,0.6100000000000001,True,True,0.0006896076248783523,BEAR,LOW_VOL
2026-09-16,6,UP,DOWN,0.5796179116701605,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
2026-09-17,6,UP,DOWN,0.5614708867221612,0.6100000000000001,False,False,0.0,BEAR,LOW_VOL
