family,interval_min,rule,direction,entry_after_bars,target_pct,stop_pct,calls,win_rate,avg_pnl_pts,median_pnl_pts,target_rate,stop_rate,eod_rate,ambiguous_rate,train_2017_2024_calls,val_2025_calls,confirm_2026_calls,train_2017_2024_win_rate,val_2025_win_rate,confirm_2026_win_rate,train_2017_2024_avg_pnl_pts,val_2025_avg_pnl_pts,confirm_2026_avg_pnl_pts
generic_first_window,15,first60_fade_lt_-0.1,UP,4,0.15,0.15,987,44.680851063829785,-2.2613427809808777,-15.24405,44.47821681864235,55.01519756838906,0.5065856129685917,2.8368794326241136,817,101,69,43.20685434516524,50.495049504950494,53.62318840579711,-2.9774342409156946,0.2887101485148307,2.4849090579710036
generic_first_window,10,first10_trend_lt_-0.15,DOWN,1,0.15,0.15,692,50.0,-0.3587394479249457,0.4294500000000001,50.0,50.0,0.0,5.635838150289017,574,62,56,50.522648083623686,41.935483870967744,53.57142857142857,-0.07165718286422046,-5.854141935483871,2.7828629464285712
generic_first_window,10,first60_trend_lt_-0.4,DOWN,6,0.2,0.2,372,51.61290322580645,1.363464703864247,18.032400000000003,50.806451612903224,48.11827956989247,1.0752688172043012,2.1505376344086025,314,30,28,51.910828025477706,46.666666666666664,53.57142857142857,1.7555374835589193,-3.1254033333333333,1.776149999999974
generic_first_window,15,first60_trend_lt_-0.4,DOWN,4,0.2,0.2,372,51.344086021505376,1.273026531821236,18.032400000000003,50.53763440860215,48.38709677419355,1.0752688172043012,2.4193548387096775,314,30,28,51.59235668789809,46.666666666666664,53.57142857142857,1.6483941714570087,-3.1254033333333333,1.776149999999974
generic_first_window,10,first30_fade_gt_0.05,DOWN,3,0.2,0.2,870,51.03448275862069,0.9787033724712605,18.3512,50.0,48.50574712643678,1.4942528735632183,0.9195402298850575,697,102,71,50.50215208034433,52.94117647058824,53.52112676056338,0.30379890107603974,3.494417647058823,3.990049295774608
generic_first_window,15,first30_fade_gt_0.05,DOWN,2,0.2,0.2,870,50.804597701149426,0.7882819949999962,17.073900000000002,49.770114942528735,48.735632183908045,1.4942528735632183,1.4942528735632183,697,102,71,50.21520803443329,52.94117647058824,53.52112676056338,0.0661136809899565,3.494417647058823,3.990049295774608
generic_first_window,10,first30_trend_gt_0.05,UP,3,0.3,0.3,870,50.0,0.30733220745690104,0.2249999999994543,44.712643678160916,45.05747126436781,10.229885057471265,0.22988505747126436,697,102,71,49.35437589670014,51.9607843137255,53.52112676056338,0.12483575392755332,-0.019921078431449683,2.569020422535305
generic_first_window,15,first30_trend_gt_0.05,UP,2,0.3,0.3,870,49.88505747126437,0.2445611729741425,-0.4750000000003638,44.59770114942529,45.17241379310345,10.229885057471265,0.3448275862068966,697,102,71,49.21090387374462,51.9607843137255,53.52112676056338,0.046484534415358304,-0.019921078431449683,2.569020422535305
generic_first_window,10,first60_trend_lt_-0.3,DOWN,6,0.3,0.3,528,54.35606060606061,4.304717054462608,27.382049999999637,50.378787878787875,41.47727272727273,8.143939393939394,0.5681818181818182,437,48,43,55.1487414187643,47.91666666666667,53.48837209302325,4.900089370151609,-0.14741874999998453,3.2238988372093687
generic_first_window,15,first60_trend_lt_-0.3,DOWN,4,0.3,0.3,528,54.35606060606061,4.304717054462608,27.382049999999637,50.378787878787875,41.47727272727273,8.143939393939394,0.7575757575757576,437,48,43,55.1487414187643,47.91666666666667,53.48837209302325,4.900089370151609,-0.14741874999998453,3.2238988372093687
generic_first_window,10,first60_trend_lt_-0.3,DOWN,6,0.2,0.2,528,52.84090909090909,1.8719827114346603,19.679350000000003,52.27272727272727,46.78030303030303,0.946969696969697,1.5151515151515151,437,48,43,53.546910755148744,45.83333333333333,53.48837209302325,2.4428772806350127,-3.4080062499999855,1.964041860465099
generic_first_window,15,first60_trend_lt_-0.3,DOWN,4,0.2,0.2,528,52.65151515151515,1.8082649084043576,19.679350000000003,52.083333333333336,46.96969696969697,0.946969696969697,1.7045454545454544,437,48,43,53.31807780320366,45.83333333333333,53.48837209302325,2.3658910106121294,-3.4080062499999855,1.964041860465099
generic_first_window,10,first10_fade_gt_0.15,DOWN,1,0.2,0.2,501,49.50099800399202,0.45702911116517636,-9.75,49.30139720558882,49.9001996007984,0.7984031936127743,1.3972055888223553,399,59,43,49.87468671679198,44.06779661016949,53.48837209302325,0.8127601120144139,-4.159908474576233,3.491044186046511
generic_first_window,10,first10_trend_gt_0.15,UP,1,0.1,0.1,501,44.510978043912175,-1.782030930432884,-10.358100000000002,44.510978043912175,55.489021956087825,0.0,12.375249500998004,399,59,43,43.609022556390975,44.06779661016949,53.48837209302325,-1.9724031231751251,-3.0693728813559322,1.7507988372093026
generic_first_window,10,first10_fade_gt_0.08,DOWN,1,0.2,0.2,716,51.81564245810056,1.878647888957755,20.012500000000003,51.536312849162016,47.625698324022345,0.8379888268156425,0.9776536312849162,571,87,58,52.364273204903675,47.12643678160919,53.44827586206896,2.2615211707421214,-1.7671931034482606,3.5780879310344837
generic_first_window,10,first10_trend_lt_-0.05,DOWN,1,0.1,0.1,1078,48.144712430426715,-0.638627003794643,-9.259825,48.144712430426715,51.855287569573285,0.0,11.688311688311687,897,106,75,47.491638795986624,50.0,53.333333333333336,-0.9282346266339189,0.07463537735848962,1.8170026666666665
generic_first_window,10,first10_trend_lt_-0.05,DOWN,1,0.08,0.08,1078,43.59925788497217,-1.5604900260134509,-8.13111996,43.59925788497217,56.400742115027825,0.0,19.20222634508349,897,106,75,42.58639910813824,45.28301886792453,53.333333333333336,-1.7813925173272018,-1.7980033962264153,1.417189333333333
generic_first_window,10,first30_trend_lt_-0.08,DOWN,3,0.15,0.15,1040,53.17307692307692,1.5229923348001833,14.80605,52.98076923076923,46.73076923076923,0.2884615384615385,2.5,858,107,75,52.7972027972028,56.074766355140184,53.333333333333336,1.0838362799442762,4.271192990654233,2.626171333333314
generic_first_window,15,first30_trend_lt_-0.08,DOWN,2,0.15,0.15,1040,52.11538461538462,0.9974539233578755,14.372587500000002,51.92307692307693,47.78846153846154,0.2884615384615385,4.519230769230769,858,107,75,51.515151515151516,56.074766355140184,53.333333333333336,0.4468200236505701,4.271192990654233,2.626171333333314
generic_first_window,10,first20_fade_lt_-0.2,UP,2,0.1,0.1,636,45.911949685534594,-0.9867143862912736,-9.668125,45.911949685534594,54.088050314465406,0.0,9.433962264150944,531,60,45,44.06779661016949,56.666666666666664,53.333333333333336,-1.6709989636181732,3.2517699999999996,1.4365311111111108
generic_first_window,10,first60_trend_gt_0.05,UP,6,0.08,0.08,921,48.20846905537459,-0.3561842769163953,-7.64792,48.20846905537459,51.79153094462541,0.0,6.080347448425624,736,108,77,46.059782608695656,59.25925925925925,53.246753246753244,-1.1312914660869566,3.773412962962963,1.2604701298701297
generic_first_window,15,first60_trend_gt_0.05,UP,4,0.08,0.08,921,46.471226927252985,-0.8422646247122694,-7.950039999999999,46.471226927252985,53.528773072747015,0.0,9.120521172638437,736,108,77,44.29347826086957,56.481481481481474,53.246753246753244,-1.5790749447826087,2.681189259259259,1.2585064935064931
generic_first_window,10,first60_trend_gt_0.2,UP,6,0.1,0.1,543,50.46040515653776,0.2073360959484346,8.97075,50.46040515653776,49.53959484346225,0.0,4.051565377532229,435,61,47,49.6551724137931,54.09836065573771,53.191489361702125,-0.20580298827586224,2.186806557377049,1.461970212765958
generic_first_window,15,first60_trend_gt_0.2,UP,4,0.1,0.1,543,49.171270718232044,-0.21285837845303882,-8.967350000000001,49.171270718232044,50.82872928176796,0.0,6.077348066298343,435,61,47,48.50574712643678,50.81967213114754,53.191489361702125,-0.5019128724137932,0.5579901639344265,1.461970212765958
generic_first_window,10,first60_trend_gt_0.2,UP,6,0.08,0.08,543,48.06629834254144,-0.5913099033241253,-7.4686,48.06629834254144,51.93370165745856,0.0,7.734806629834254,435,61,47,47.356321839080465,49.18032786885246,53.191489361702125,-0.8437969597816093,-0.2085508196721309,1.2487659574468084
generic_first_window,10,first10_trend_lt_-0.1,DOWN,1,0.08,0.08,879,41.979522184300336,-1.9132993071700797,-8.23408,41.979522184300336,58.02047781569966,0.0,20.932878270762227,736,79,64,40.89673913043478,43.037974683544306,53.125,-2.1136522975577448,-2.6569473417721525,1.3087006249999993
generic_first_window,15,first30_trend_gt_0.1,UP,2,0.1,0.1,724,45.30386740331492,-1.439848899132424,-9.98277495,45.30386740331492,54.69613259668509,0.0,11.740331491712707,573,87,64,45.0261780104712,41.37931034482759,53.125,-1.3669915409631326,-4.096901724137931,1.5197812499999999
generic_first_window,10,first10_fade_gt_0.05,DOWN,1,0.2,0.2,829,51.50784077201448,1.7024383535509686,19.742200000000004,51.145958986731,48.009650180940895,0.8443908323281062,0.8443908323281062,666,97,66,51.651651651651655,49.48453608247423,53.03030303030303,1.74612957221284,0.44349484536084033,3.1118196969696967
generic_first_window,10,first10_trend_gt_0.05,UP,1,0.3,0.3,829,47.04463208685163,-3.605787784774565,-27.58005,42.340168878166466,50.180940892641736,7.478890229191798,0.24125452352231602,666,97,66,45.7957957957958,51.546391752577314,53.03030303030303,-4.648870530898065,-1.190213402061923,3.369703030303075
generic_first_window,10,first10_trend_lt_-0.08,DOWN,1,0.1,0.1,953,47.53410283315845,-0.8669487034529121,-9.3464,47.53410283315845,52.46589716684156,0.0,12.696747114375656,791,94,68,46.77623261694058,50.0,52.94117647058824,-1.190915631340866,0.06876276595744744,1.6080654411764697
generic_first_window,10,first10_trend_lt_-0.08,DOWN,1,0.08,0.08,953,42.91710388247639,-1.7099711329721934,-8.13976,42.91710388247639,57.08289611752361,0.0,20.25183630640084,791,94,68,41.845764854614416,44.680851063829785,52.94117647058824,-1.9249099996491785,-2.039856170212766,1.2462911764705877
generic_first_window,10,first30_trend_gt_0.08,UP,3,0.3,0.3,788,50.380710659898476,1.0386592925523488,2.6749999999992724,45.431472081218274,44.79695431472081,9.771573604060913,0.25380710659898476,628,92,68,49.681528662420384,53.2608695652174,52.94117647058824,0.5854122174064549,3.143463043478175,2.3768536764706623
generic_first_window,15,first30_trend_gt_0.08,UP,2,0.3,0.3,788,50.25380710659898,0.9693562468670698,1.7749999999996362,45.30456852791878,44.923857868020306,9.771573604060913,0.3807106598984772,628,92,68,49.52229299363057,53.2608695652174,52.94117647058824,0.49845234479499007,3.143463043478175,2.3768536764706623
generic_first_window,10,first30_fade_gt_0.08,DOWN,3,0.2,0.2,788,50.1269035532995,0.17473252726839483,0.5,49.23857868020304,49.36548223350254,1.3959390862944163,1.015228426395939,628,92,68,49.84076433121019,50.0,52.94117647058824,-0.2307160326632203,0.5125967391304347,3.462058823529369
generic_first_window,15,first30_fade_gt_0.08,DOWN,2,0.2,0.2,788,49.87309644670051,-0.035504272731605155,-3.75,48.984771573604064,49.619289340101524,1.3959390862944163,1.6497461928934012,628,92,68,49.52229299363057,50.0,52.94117647058824,-0.49451634858678717,0.5125967391304347,3.462058823529369
generic_first_window,10,first30_trend_gt_0.15,UP,3,0.08,0.08,574,45.47038327526132,-1.1836765941332754,-7.9214400000000005,45.47038327526132,54.52961672473867,0.0,12.020905923344948,451,72,51,45.45454545454545,40.27777777777778,52.94117647058824,-1.0375993903159646,-3.74193888888889,1.1362070588235296
generic_first_window,10,first20_trend_lt_-0.4,DOWN,2,0.2,0.2,245,57.55102040816327,4.383387330612253,19.9318,57.14285714285714,42.44897959183673,0.40816326530612246,2.857142857142857,210,18,17,59.04761904761905,44.44444444444444,52.94117647058824,5.415081409523817,-5.947877777777778,2.577917647058825
generic_first_window,10,first20_fade_lt_-0.4,UP,2,0.1,0.1,245,42.04081632653061,-1.9369314318367348,-9.434450000000002,42.04081632653061,57.95918367346938,0.0,13.877551020408163,210,18,17,38.57142857142858,72.22222222222221,52.94117647058824,-3.287335718095238,11.043566666666667,1.0004764705882354
generic_first_window,10,first60_trend_gt_0.08,UP,6,0.15,0.15,843,50.296559905100835,0.22427095162737407,13.350150000000001,50.05931198102017,49.46619217081851,0.4744958481613286,0.9489916963226572,676,97,70,48.96449704142012,57.73195876288659,52.85714285714286,-0.6943951372457454,5.407837371134021,1.9130185714285717
generic_first_window,15,first60_trend_gt_0.08,UP,4,0.15,0.15,843,49.940688018979834,0.04361152386936696,-1.9000000000014552,49.70344009489917,49.8220640569395,0.4744958481613286,1.6607354685646498,676,97,70,48.5207100591716,57.73195876288659,52.85714285714286,-0.9196849265948578,5.407837371134021,1.9130185714285717
generic_first_window,10,first60_trend_lt_-0.2,DOWN,6,0.3,0.3,721,55.478502080443825,5.246851521021167,28.37235,50.20804438280167,39.528432732316226,10.263522884882107,0.4160887656033287,595,73,53,56.30252100840336,50.68493150684932,52.83018867924528,5.997798817909666,1.7463972602740714,1.6377858490566575
generic_first_window,15,first60_trend_lt_-0.2,DOWN,4,0.3,0.3,721,55.478502080443825,5.246851521021167,28.37235,50.20804438280167,39.528432732316226,10.263522884882107,0.5547850208044383,595,73,53,56.30252100840336,50.68493150684932,52.83018867924528,5.997798817909666,1.7463972602740714,1.6377858490566575
generic_first_window,10,first20_trend_gt_0.08,UP,2,0.1,0.1,746,44.10187667560322,-1.7562272748491956,-10.298899950000001,44.10187667560322,55.898123324396785,0.0,4.6916890080428955,595,96,55,42.857142857142854,46.875,52.72727272727272,-2.060768902584034,-1.7279713541666675,1.4890400000000006
generic_first_window,15,first15_trend_gt_0.1,UP,1,0.15,0.15,681,49.04552129221732,-0.6765907501376649,-13.473974999999998,49.04552129221732,50.80763582966226,0.14684287812041116,3.81791483113069,542,82,57,48.708487084870846,48.78048780487805,52.63157894736842,-0.8838578428851472,-1.1303094512195124,1.9469828947368417
generic_first_window,15,first15_trend_gt_0.1,UP,1,0.2,0.2,681,48.604992657856094,-1.1754020481093916,-18.5,48.164464023494865,50.80763582966226,1.0279001468428781,1.908957415565345,542,82,57,47.4169741697417,53.65853658536586,52.63157894736842,-2.234371023547045,3.2625341463415003,2.50969298245614
generic_first_window,15,first15_trend_gt_0.1,UP,1,0.3,0.3,681,47.72393538913363,-2.2134451001468407,-20.79989999999998,44.34654919236417,48.751835535976504,6.901615271659324,0.2936857562408223,542,82,57,45.94095940959409,56.09756097560976,52.63157894736842,-4.277593197785958,6.71466341463411,4.570122807017428
generic_first_window,10,first60_trend_lt_-0.05,DOWN,6,0.3,0.3,1128,54.698581560283685,4.721111229078017,22.600000000000364,47.87234042553192,38.47517730496454,13.652482269503546,0.26595744680851063,937,113,78,54.4290288153682,58.4070796460177,52.56410256410257,4.227045855282804,10.037487168141695,2.9543006410257053
generic_first_window,15,first60_trend_lt_-0.05,DOWN,4,0.3,0.3,1128,54.698581560283685,4.721111229078017,22.600000000000364,47.87234042553192,38.47517730496454,13.652482269503546,0.3546099290780142,937,113,78,54.4290288153682,58.4070796460177,52.56410256410257,4.227045855282804,10.037487168141695,2.9543006410257053
generic_first_window,10,first60_fade_lt_-0.05,UP,6,0.15,0.15,1128,45.656028368794324,-1.7409957896525943,-14.933887499999999,45.39007092198582,53.98936170212766,0.6205673758865249,1.0638297872340425,937,113,78,44.61045891141943,49.557522123893804,52.56410256410257,-2.1793659826340694,-0.6966066371681535,2.012041346153819
generic_first_window,15,first60_fade_lt_-0.05,UP,4,0.15,0.15,1128,45.0354609929078,-2.0830009747589773,-15.089574999999636,44.769503546099294,54.60992907801418,0.6205673758865249,2.5709219858156027,937,113,78,43.86339381003202,49.557522123893804,52.56410256410257,-2.5910862054729167,-0.6966066371681535,2.012041346153819
generic_first_window,10,first20_fade_lt_-0.15,UP,2,0.15,0.15,787,46.8869123252859,-1.3357754753851687,-14.114099999999999,46.75984752223634,53.1130876747141,0.12706480304955528,2.5412960609911055,652,76,59,45.858895705521476,51.31578947368421,52.54237288135594,-1.873773234859092,0.8778523026315789,1.7581029661016951
generic_first_window,10,first60_trend_gt_0.15,UP,6,0.2,0.2,662,51.66163141993958,1.0150279138500777,17.870850000000004,49.69788519637463,46.97885196374622,3.3232628398791544,0.4531722054380665,534,69,59,51.31086142322098,53.62318840579711,52.54237288135594,0.7361278632373581,2.0007420289855387,2.386525423728814
generic_first_window,15,first60_trend_gt_0.15,UP,4,0.2,0.2,662,51.3595166163142,0.8564236890766638,14.97510000000073,49.39577039274924,47.2809667673716,3.3232628398791544,1.0574018126888218,534,69,59,50.936329588014985,53.62318840579711,52.54237288135594,0.5395061463834258,2.0007420289855387,2.386525423728814
generic_first_window,15,first60_trend_gt_0.15,UP,4,0.08,0.08,662,46.52567975830816,-1.008387193836858,-7.9585799999999995,46.52567975830816,53.47432024169184,0.0,9.667673716012084,534,69,59,45.50561797752809,49.275362318840585,52.54237288135594,-1.3277400043445693,-0.22743246376811604,0.9687064406779661
generic_first_window,10,first30_fade_gt_0.2,DOWN,3,0.2,0.2,446,48.4304932735426,-0.5996920813761327,-17.878300000000003,47.309417040358746,50.89686098654709,1.7937219730941705,1.7937219730941705,349,57,40,46.99140401146132,54.385964912280706,52.5,-1.8494895939649076,4.333391228070175,3.275147499999926
generic_first_window,15,first30_fade_gt_0.2,DOWN,2,0.2,0.2,446,48.20627802690583,-0.7461503737528145,-17.92445,47.08520179372198,51.12107623318386,1.7937219730941705,2.690582959641256,349,57,40,46.70487106017192,54.385964912280706,52.5,-2.0366540592944204,4.333391228070175,3.275147499999926
generic_first_window,15,first30_trend_gt_0.2,UP,2,0.1,0.1,446,45.2914798206278,-1.372261663859305,-9.622325,45.2914798206278,54.7085201793722,0.0,14.798206278026907,349,57,40,45.27220630372493,40.35087719298245,52.5,-1.1415613240150426,-4.565795614035088,1.1656637499999998
generic_first_window,15,first15_trend_lt_-0.1,DOWN,1,0.15,0.15,928,52.047413793103445,0.5853074558189685,14.1553875,52.047413793103445,47.8448275862069,0.10775862068965517,5.172413793103448,777,90,61,52.25225225225225,50.0,52.459016393442624,0.5300853526383564,0.14605833333333204,1.9367827868852465
generic_first_window,10,first60_trend_lt_-0.15,DOWN,6,0.2,0.2,858,53.96270396270396,2.7066603242861387,19.83435,52.91375291375291,44.988344988344984,2.097902097902098,0.9324009324009324,711,86,61,54.43037974683544,51.162790697674424,52.459016393442624,2.9375516993495085,1.2546872093024033,2.062495081967213
generic_first_window,15,first60_trend_lt_-0.15,DOWN,4,0.2,0.2,858,53.84615384615385,2.6674493685751828,19.83435,52.7972027972028,45.10489510489511,2.097902097902098,1.1655011655011656,711,86,61,54.289732770745424,51.162790697674424,52.459016393442624,2.890233837183545,1.2546872093024033,2.062495081967213
generic_first_window,10,first60_fade_lt_-0.15,UP,6,0.1,0.1,858,44.17249417249417,-1.8069306910037881,-10.194200000000002,44.17249417249417,55.82750582750583,0.0,5.361305361305361,711,86,61,43.037974683544306,47.674418604651166,52.459016393442624,-2.124892943574191,-1.4147529069767446,1.3462475409836072
generic_first_window,10,first60_fade_lt_-0.15,UP,6,0.15,0.15,858,45.33799533799534,-1.9471109574337144,-14.967862499999999,45.22144522144522,54.42890442890443,0.34965034965034963,1.3986013986013985,711,86,61,43.88185654008439,52.32558139534884,52.459016393442624,-2.6554973297863906,1.3728749999999657,1.629018852459004
generic_first_window,15,first60_fade_lt_-0.15,UP,4,0.15,0.15,858,44.63869463869464,-2.3187156763148336,-15.190499925,44.52214452214452,55.12820512820513,0.34965034965034963,2.9137529137529135,711,86,61,43.037974683544306,52.32558139534884,52.459016393442624,-3.1039317162842806,1.3728749999999657,1.629018852459004
generic_first_window,10,first20_trend_gt_0.05,UP,2,0.1,0.1,851,43.94829612220917,-1.9356015862955347,-10.363,43.94829612220917,56.051703877790835,0.0,4.582843713278495,681,109,61,43.17180616740088,44.03669724770643,52.459016393442624,-2.029159104166667,-3.1956224770642208,1.3603811475409835
generic_first_window,10,first20_trend_gt_0.05,UP,2,0.3,0.3,851,47.35605170387779,-2.48906250840923,-23.0,43.24324324324324,48.413631022326676,8.343125734430082,0.35252643948296125,681,109,61,46.84287812041116,47.706422018348626,52.459016393442624,-2.8744300949430994,-3.113358256880736,2.928700819672061
generic_first_window,10,first20_trend_gt_0.05,UP,2,0.2,0.2,851,46.06345475910693,-2.601518921548176,-20.2092,45.710928319623974,52.87896592244419,1.410105757931845,0.5875440658049353,681,109,61,45.521292217327456,45.87155963302752,52.459016393442624,-2.7781652015234926,-4.632756880733926,3.0001377049180102
generic_first_window,10,first20_trend_gt_0.05,UP,2,0.15,0.15,851,43.24324324324324,-3.2857321740635985,-15.58919985,43.12573443008226,56.52173913043478,0.35252643948296125,2.1151586368977675,681,109,61,42.731277533039645,41.284403669724774,52.459016393442624,-3.1665123056213282,-6.93572133027521,1.9054168032786887
generic_first_window,10,first20_fade_lt_-0.05,UP,2,0.15,0.15,1136,48.67957746478873,-0.4075850592484621,-13.719750000000001,48.50352112676056,51.320422535211264,0.17605633802816903,2.024647887323944,941,111,84,48.034006376195535,51.35135135135135,52.38095238095239,-0.7599455125464961,1.0071614864864853,1.6702044642857141
generic_first_window,10,first30_trend_lt_-0.4,DOWN,3,0.08,0.08,281,40.92526690391459,-2.0783461813523134,-8.2056,40.92526690391459,59.07473309608541,0.0,25.622775800711743,242,18,21,38.84297520661157,55.55555555555556,52.38095238095239,-2.6131165163636365,2.110782222222222,0.49356380952381007
generic_first_window,10,first60_fade_gt_0.4,DOWN,6,0.1,0.1,229,47.161572052401745,-0.6668122541075325,-9.233,47.161572052401745,52.838427947598255,0.0,6.986899563318777,180,28,21,46.111111111111114,50.0,52.38095238095239,-0.9825633677256942,-0.1772571428571425,1.3868857142857154
generic_first_window,15,first60_fade_gt_0.4,DOWN,4,0.1,0.1,229,45.851528384279476,-1.0490397650245633,-9.3399,45.851528384279476,54.14847161572053,0.0,9.606986899563319,180,28,21,44.44444444444444,50.0,52.38095238095239,-1.468841701059028,-0.1772571428571425,1.3868857142857154
generic_first_window,15,first15_fade_gt_0.3,DOWN,1,0.3,0.3,202,48.51485148514851,-2.4267929879022265,-24.78795,44.554455445544555,50.495049504950494,4.9504950495049505,0.9900990099009901,159,22,21,47.79874213836478,50.0,52.38095238095239,-2.864533229913545,-2.7898090909089914,1.2678285714286428
generic_first_window,15,first15_fade_gt_0.3,DOWN,1,0.15,0.15,202,38.613861386138616,-5.6806588612778475,-16.849424925,38.613861386138616,61.386138613861384,0.0,8.415841584158416,159,22,21,37.10691823899371,36.36363636363637,52.38095238095239,-6.1020787105542444,-9.863140909090909,1.8917392857142867
generic_first_window,15,first15_trend_lt_-0.08,DOWN,1,0.2,0.2,997,55.667001003009034,3.009916130391173,20.317799800000003,55.36609829488466,43.6308926780341,1.0030090270812437,2.6078234704112337,833,97,67,56.542617046818734,50.51546391752577,52.23880597014925,3.255577049219688,1.1172309278350518,2.695810447761184
generic_first_window,10,first60_trend_lt_-0.1,DOWN,6,0.3,0.3,987,55.319148936170215,5.331085423302956,26.81475,48.733535967578526,38.196555217831815,13.069908814589665,0.303951367781155,817,101,69,55.44675642594859,56.43564356435643,52.17391304347826,5.373407359608321,7.014208910891247,2.366266666666708
generic_first_window,15,first60_trend_lt_-0.1,DOWN,4,0.3,0.3,987,55.319148936170215,5.331085423302956,26.81475,48.733535967578526,38.196555217831815,13.069908814589665,0.4052684903748734,817,101,69,55.44675642594859,56.43564356435643,52.17391304347826,5.373407359608321,7.014208910891247,2.366266666666708
generic_first_window,10,first60_trend_lt_-0.1,DOWN,6,0.2,0.2,987,53.69807497467072,2.6138226521149988,19.7431,52.38095238095239,44.782168186423505,2.8368794326241136,0.8105369807497468,817,101,69,53.73317013463892,54.45544554455446,52.17391304347826,2.5186589444767398,3.9447653465347265,1.7924246376811594
generic_first_window,15,first60_trend_lt_-0.1,DOWN,4,0.2,0.2,987,53.49544072948328,2.4858911424898724,19.7423,52.17831813576495,44.984802431610944,2.8368794326241136,1.1144883485309016,817,101,69,53.61077111383109,53.46534653465347,52.17391304347826,2.4774802419063606,3.027682178217895,1.7924246376811594
generic_first_window,10,first60_fade_lt_-0.1,UP,6,0.1,0.1,987,44.57953394123607,-1.611297854489615,-10.178700000000001,44.57953394123607,55.42046605876393,0.0,4.86322188449848,817,101,69,43.329253365973074,49.504950495049506,52.17391304347826,-1.9920106271496327,-0.443327227722772,1.1869239130434779
generic_first_window,10,first20_fade_lt_-0.1,UP,2,0.1,0.1,957,46.29049111807733,-1.1149426922479102,-9.78715,46.29049111807733,53.70950888192267,0.0,7.523510971786834,795,93,69,45.28301886792453,50.53763440860215,52.17391304347826,-1.4604828383411952,0.2961725806451616,0.9643427536231886
generic_first_window,10,first10_trend_lt_-0.05,DOWN,1,0.15,0.15,1078,50.83487940630798,-0.008398211840503175,13.835999999999999,50.83487940630798,49.16512059369202,0.0,3.9888682745825603,897,106,75,51.39353400222966,45.28301886792453,52.0,0.2625144399508779,-3.5215252358490576,1.7167059999999996
generic_first_window,10,first60_fade_gt_0.05,DOWN,6,0.3,0.3,921,50.705754614549406,0.9058478913782486,1.5,44.299674267100976,41.69381107491857,14.006514657980457,0.10857763300760044,736,108,77,51.63043478260869,43.51851851851852,51.94805194805194,1.7307487200534917,-7.337173611111116,4.582722077922048
generic_first_window,15,first60_fade_gt_0.05,DOWN,4,0.3,0.3,921,50.5971769815418,0.8550869793261314,1.2999999999992724,44.19109663409338,41.80238870792617,14.006514657980457,0.21715526601520088,736,108,77,51.49456521739131,43.51851851851852,51.94805194805194,1.6672286113578398,-7.337173611111116,4.582722077922048
generic_first_window,10,first60_trend_gt_0.05,UP,6,0.2,0.2,921,50.0542888165038,0.3387323389454396,0.7000000000007276,48.20846905537459,48.099891422366994,3.691639522258415,0.32573289902280134,736,108,77,48.77717391304348,57.407407407407405,51.94805194805194,-0.724137793248982,6.469997222222223,1.8984181818181907
generic_first_window,15,first60_trend_gt_0.05,UP,4,0.2,0.2,921,49.8371335504886,0.22473017086726377,-0.30010000000038417,47.99131378935939,48.31704668838219,3.691639522258415,0.760043431053203,736,108,77,48.505434782608695,57.407407407407405,51.94805194805194,-0.8667953975968082,6.469997222222223,1.8984181818181907
generic_first_window,10,first60_trend_gt_0.05,UP,6,0.1,0.1,921,49.294245385450594,-0.0702292606066775,-9.233,49.294245385450594,50.705754614549406,0.0,3.474484256243214,736,108,77,47.28260869565217,61.111111111111114,51.94805194805194,-1.0039784633406932,5.610310648148147,0.8874474025974024
generic_first_window,10,first10_trend_gt_0.1,UP,1,0.1,0.1,644,44.099378881987576,-1.8662929329920421,-10.376999950000002,44.099378881987576,55.90062111801242,0.0,11.956521739130435,516,76,52,43.21705426356589,44.73684210526316,51.92307692307693,-2.037320540400921,-2.6622756578947375,0.9941865384615389
generic_first_window,15,first15_trend_lt_-0.05,DOWN,1,0.2,0.2,1112,54.94604316546763,2.647061492625897,20.01865,54.5863309352518,44.064748201438846,1.3489208633093526,2.4280575539568345,917,116,79,56.05234460196292,48.275862068965516,51.89873417721519,3.128935964885493,-0.9662362068965464,2.359259493670877
generic_first_window,10,first10_fade_gt_0.08,DOWN,1,0.15,0.15,716,49.162011173184354,-0.006428336633641755,-13.748175,49.162011173184354,50.83798882681564,0.0,3.212290502793296,571,87,58,49.21190893169877,47.12643678160919,51.724137931034484,0.1698018143087782,-2.0205568965517253,1.2798090517241365
generic_first_window,10,first20_fade_lt_-0.3,UP,2,0.15,0.15,393,43.00254452926209,-2.8708206015625,-14.794275,43.00254452926209,56.99745547073791,0.0,4.325699745547073,332,32,29,40.963855421686745,56.25,51.724137931034484,-3.9486743114881393,4.6768734375,1.1402560344827601
generic_first_window,15,first15_trend_lt_-0.3,DOWN,1,0.15,0.15,349,53.29512893982808,1.2785114755014324,14.002425,53.29512893982808,46.70487106017192,0.0,10.601719197707736,293,27,29,54.26621160409556,44.44444444444444,51.724137931034484,1.7337338052901023,-4.035391666666668,1.6266232758620691
