date,timestamp,bar_index,open,high,low,close,volume,minute_count,first_timestamp,last_timestamp
2017-04-06,2017-04-06T13:00:00,15,9224.3,9228.45,9223.25,9224.95,,15,2017-04-06 13:00:00,2017-04-06 13:14:00
2017-04-06,2017-04-06T13:15:00,16,9225.0,9231.3,9224.65,9228.15,,15,2017-04-06 13:15:00,2017-04-06 13:29:00
2017-04-06,2017-04-06T13:30:00,17,9227.95,9230.2,9225.55,9229.95,,15,2017-04-06 13:30:00,2017-04-06 13:44:00
2017-04-06,2017-04-06T13:45:00,18,9229.85,9235.5,9229.5,9234.55,,15,2017-04-06 13:45:00,2017-04-06 13:59:00
2017-04-06,2017-04-06T14:00:00,19,9234.6,9235.2,9227.0,9229.6,,15,2017-04-06 14:00:00,2017-04-06 14:14:00
2017-04-06,2017-04-06T14:15:00,20,9229.65,9234.95,9226.15,9230.05,,15,2017-04-06 14:15:00,2017-04-06 14:29:00
2017-04-06,2017-04-06T14:30:00,21,9229.8,9256.15,9218.85,9251.9,,15,2017-04-06 14:30:00,2017-04-06 14:44:00
2017-04-06,2017-04-06T14:45:00,22,9252.1,9253.65,9235.0,9242.3,,15,2017-04-06 14:45:00,2017-04-06 14:59:00
2017-04-06,2017-04-06T15:00:00,23,9242.3,9267.65,9242.1,9264.6,,15,2017-04-06 15:00:00,2017-04-06 15:14:00
2017-04-06,2017-04-06T15:15:00,24,9264.65,9267.95,9250.3,9256.35,,15,2017-04-06 15:15:00,2017-04-06 15:29:00
2017-04-07,2017-04-07T09:15:00,0,9221.93,9238.6,9212.6,9233.15,,15,2017-04-07 09:15:00,2017-04-07 09:29:00
2017-04-07,2017-04-07T09:30:00,1,9233.2,9236.1,9225.25,9235.65,,15,2017-04-07 09:30:00,2017-04-07 09:44:00
2017-04-07,2017-04-07T09:45:00,2,9235.65,9240.15,9233.65,9235.8,,15,2017-04-07 09:45:00,2017-04-07 09:59:00
2017-04-07,2017-04-07T10:00:00,3,9235.45,9240.65,9231.85,9239.2,,15,2017-04-07 10:00:00,2017-04-07 10:14:00
2017-04-07,2017-04-07T10:15:00,4,9239.5,9249.2,9238.95,9248.85,,15,2017-04-07 10:15:00,2017-04-07 10:29:00
2017-04-07,2017-04-07T10:30:00,5,9247.95,9248.95,9243.1,9245.25,,15,2017-04-07 10:30:00,2017-04-07 10:44:00
2017-04-07,2017-04-07T10:45:00,6,9245.4,9246.0,9239.65,9244.45,,15,2017-04-07 10:45:00,2017-04-07 10:59:00
2017-04-07,2017-04-07T11:00:00,7,9244.45,9247.35,9240.7,9240.95,,15,2017-04-07 11:00:00,2017-04-07 11:14:00
2017-04-07,2017-04-07T11:15:00,8,9240.8,9244.1,9234.95,9235.2,,15,2017-04-07 11:15:00,2017-04-07 11:29:00
2017-04-07,2017-04-07T11:30:00,9,9235.2,9242.05,9233.5,9241.8,,15,2017-04-07 11:30:00,2017-04-07 11:44:00
2017-04-07,2017-04-07T11:45:00,10,9242.05,9242.15,9231.75,9233.1,,15,2017-04-07 11:45:00,2017-04-07 11:59:00
2017-04-07,2017-04-07T12:00:00,11,9233.35,9243.25,9232.4,9242.4,,15,2017-04-07 12:00:00,2017-04-07 12:14:00
2017-04-07,2017-04-07T12:15:00,12,9242.25,9245.1,9235.2,9236.0,,15,2017-04-07 12:15:00,2017-04-07 12:29:00
2017-04-07,2017-04-07T12:30:00,13,9235.85,9241.75,9233.0,9239.4,,15,2017-04-07 12:30:00,2017-04-07 12:44:00
2017-04-07,2017-04-07T12:45:00,14,9239.35,9240.55,9237.55,9239.7,,15,2017-04-07 12:45:00,2017-04-07 12:59:00
2017-04-07,2017-04-07T13:00:00,15,9239.75,9242.05,9237.6,9241.8,,15,2017-04-07 13:00:00,2017-04-07 13:14:00
2017-04-07,2017-04-07T13:15:00,16,9241.85,9245.15,9238.05,9240.8,,15,2017-04-07 13:15:00,2017-04-07 13:29:00
2017-04-07,2017-04-07T13:30:00,17,9240.95,9242.75,9236.9,9239.2,,15,2017-04-07 13:30:00,2017-04-07 13:44:00
2017-04-07,2017-04-07T13:45:00,18,9239.0,9246.15,9238.7,9245.35,,15,2017-04-07 13:45:00,2017-04-07 13:59:00
2017-04-07,2017-04-07T14:00:00,19,9245.05,9249.7,9244.3,9248.9,,15,2017-04-07 14:00:00,2017-04-07 14:14:00
2017-04-07,2017-04-07T14:15:00,20,9248.95,9250.45,9226.6,9227.6,,15,2017-04-07 14:15:00,2017-04-07 14:29:00
2017-04-07,2017-04-07T14:30:00,21,9227.95,9232.95,9216.1,9216.45,,15,2017-04-07 14:30:00,2017-04-07 14:44:00
2017-04-07,2017-04-07T14:45:00,22,9216.15,9216.9,9197.3,9200.3,,15,2017-04-07 14:45:00,2017-04-07 14:59:00
2017-04-07,2017-04-07T15:00:00,23,9200.15,9207.65,9188.1,9193.55,,15,2017-04-07 15:00:00,2017-04-07 15:14:00
2017-04-07,2017-04-07T15:15:00,24,9193.45,9202.85,9192.05,9197.35,,15,2017-04-07 15:15:00,2017-04-07 15:29:00
2017-04-10,2017-04-10T09:15:00,0,9225.14,9225.62,9204.55,9211.4,,15,2017-04-10 09:15:00,2017-04-10 09:29:00
2017-04-10,2017-04-10T09:30:00,1,9211.4,9214.95,9191.05,9198.6,,15,2017-04-10 09:30:00,2017-04-10 09:44:00
2017-04-10,2017-04-10T09:45:00,2,9198.65,9212.2,9196.45,9210.5,,15,2017-04-10 09:45:00,2017-04-10 09:59:00
2017-04-10,2017-04-10T10:00:00,3,9210.4,9215.95,9206.55,9208.75,,15,2017-04-10 10:00:00,2017-04-10 10:14:00
2017-04-10,2017-04-10T10:15:00,4,9208.7,9215.95,9205.55,9207.6,,15,2017-04-10 10:15:00,2017-04-10 10:29:00
2017-04-10,2017-04-10T10:30:00,5,9207.75,9210.55,9203.25,9208.4,,15,2017-04-10 10:30:00,2017-04-10 10:44:00
2017-04-10,2017-04-10T10:45:00,6,9208.4,9212.65,9208.2,9211.85,,15,2017-04-10 10:45:00,2017-04-10 10:59:00
2017-04-10,2017-04-10T11:00:00,7,9211.65,9223.8,9211.1,9219.65,,15,2017-04-10 11:00:00,2017-04-10 11:14:00
2017-04-10,2017-04-10T11:15:00,8,9219.75,9219.95,9213.35,9213.95,,15,2017-04-10 11:15:00,2017-04-10 11:29:00
2017-04-10,2017-04-10T11:30:00,9,9213.9,9216.2,9210.95,9214.75,,15,2017-04-10 11:30:00,2017-04-10 11:44:00
2017-04-10,2017-04-10T11:45:00,10,9214.8,9216.0,9202.25,9202.6,,15,2017-04-10 11:45:00,2017-04-10 11:59:00
2017-04-10,2017-04-10T12:00:00,11,9202.7,9204.45,9199.3,9202.9,,15,2017-04-10 12:00:00,2017-04-10 12:14:00
2017-04-10,2017-04-10T12:15:00,12,9202.75,9205.15,9199.65,9203.55,,15,2017-04-10 12:15:00,2017-04-10 12:29:00
2017-04-10,2017-04-10T12:30:00,13,9203.45,9206.7,9192.1,9192.75,,15,2017-04-10 12:30:00,2017-04-10 12:44:00
2017-04-10,2017-04-10T12:45:00,14,9192.65,9196.0,9183.8,9185.45,,15,2017-04-10 12:45:00,2017-04-10 12:59:00
2017-04-10,2017-04-10T13:00:00,15,9185.75,9186.1,9174.85,9176.75,,15,2017-04-10 13:00:00,2017-04-10 13:14:00
2017-04-10,2017-04-10T13:15:00,16,9176.85,9187.4,9176.25,9182.3,,15,2017-04-10 13:15:00,2017-04-10 13:29:00
2017-04-10,2017-04-10T13:30:00,17,9182.55,9190.2,9178.55,9183.55,,15,2017-04-10 13:30:00,2017-04-10 13:44:00
2017-04-10,2017-04-10T13:45:00,18,9185.5,9189.7,9182.35,9188.55,,15,2017-04-10 13:45:00,2017-04-10 13:59:00
2017-04-10,2017-04-10T14:00:00,19,9187.85,9194.2,9183.2,9193.15,,15,2017-04-10 14:00:00,2017-04-10 14:14:00
2017-04-10,2017-04-10T14:15:00,20,9192.6,9193.8,9186.7,9189.9,,15,2017-04-10 14:15:00,2017-04-10 14:29:00
2017-04-10,2017-04-10T14:30:00,21,9190.1,9202.9,9188.05,9201.1,,15,2017-04-10 14:30:00,2017-04-10 14:44:00
2017-04-10,2017-04-10T14:45:00,22,9201.1,9204.15,9175.7,9178.35,,15,2017-04-10 14:45:00,2017-04-10 14:59:00
2017-04-10,2017-04-10T15:00:00,23,9177.1,9184.3,9175.0,9182.25,,15,2017-04-10 15:00:00,2017-04-10 15:14:00
2017-04-10,2017-04-10T15:15:00,24,9182.55,9185.7,9174.9,9176.95,,15,2017-04-10 15:15:00,2017-04-10 15:29:00
2017-04-11,2017-04-11T09:15:00,0,9183.47,9194.7,9172.85,9185.75,,15,2017-04-11 09:15:00,2017-04-11 09:29:00
2017-04-11,2017-04-11T09:30:00,1,9186.2,9199.3,9180.55,9197.6,,15,2017-04-11 09:30:00,2017-04-11 09:44:00
2017-04-11,2017-04-11T09:45:00,2,9197.75,9207.9,9195.5,9206.1,,15,2017-04-11 09:45:00,2017-04-11 09:59:00
2017-04-11,2017-04-11T10:00:00,3,9206.4,9211.15,9201.4,9209.55,,15,2017-04-11 10:00:00,2017-04-11 10:14:00
2017-04-11,2017-04-11T10:15:00,4,9209.75,9219.05,9205.85,9218.7,,15,2017-04-11 10:15:00,2017-04-11 10:29:00
2017-04-11,2017-04-11T10:30:00,5,9218.9,9237.6,9218.65,9234.8,,15,2017-04-11 10:30:00,2017-04-11 10:44:00
2017-04-11,2017-04-11T10:45:00,6,9234.5,9236.75,9226.1,9228.05,,15,2017-04-11 10:45:00,2017-04-11 10:59:00
2017-04-11,2017-04-11T11:00:00,7,9228.25,9234.35,9227.3,9234.3,,15,2017-04-11 11:00:00,2017-04-11 11:14:00
2017-04-11,2017-04-11T11:15:00,8,9234.25,9236.5,9220.5,9222.65,,15,2017-04-11 11:15:00,2017-04-11 11:29:00
2017-04-11,2017-04-11T11:30:00,9,9222.8,9225.2,9216.95,9220.65,,15,2017-04-11 11:30:00,2017-04-11 11:44:00
2017-04-11,2017-04-11T11:45:00,10,9220.5,9222.45,9216.5,9220.8,,15,2017-04-11 11:45:00,2017-04-11 11:59:00
2017-04-11,2017-04-11T12:00:00,11,9220.65,9224.5,9219.6,9220.25,,15,2017-04-11 12:00:00,2017-04-11 12:14:00
2017-04-11,2017-04-11T12:15:00,12,9220.3,9221.85,9216.95,9220.2,,15,2017-04-11 12:15:00,2017-04-11 12:29:00
2017-04-11,2017-04-11T12:30:00,13,9220.2,9221.0,9216.45,9217.55,,15,2017-04-11 12:30:00,2017-04-11 12:44:00
2017-04-11,2017-04-11T12:45:00,14,9217.5,9230.3,9217.25,9229.7,,15,2017-04-11 12:45:00,2017-04-11 12:59:00
2017-04-11,2017-04-11T13:00:00,15,9229.55,9230.0,9218.55,9223.55,,15,2017-04-11 13:00:00,2017-04-11 13:14:00
2017-04-11,2017-04-11T13:15:00,16,9223.55,9231.75,9222.3,9230.5,,15,2017-04-11 13:15:00,2017-04-11 13:29:00
2017-04-11,2017-04-11T13:30:00,17,9230.7,9235.55,9224.6,9231.8,,15,2017-04-11 13:30:00,2017-04-11 13:44:00
2017-04-11,2017-04-11T13:45:00,18,9232.45,9234.65,9222.5,9223.35,,15,2017-04-11 13:45:00,2017-04-11 13:59:00
2017-04-11,2017-04-11T14:00:00,19,9223.2,9230.0,9219.85,9228.85,,15,2017-04-11 14:00:00,2017-04-11 14:14:00
2017-04-11,2017-04-11T14:15:00,20,9228.75,9234.45,9224.95,9233.6,,15,2017-04-11 14:15:00,2017-04-11 14:29:00
2017-04-11,2017-04-11T14:30:00,21,9233.4,9242.65,9232.55,9236.75,,15,2017-04-11 14:30:00,2017-04-11 14:44:00
2017-04-11,2017-04-11T14:45:00,22,9236.25,9239.7,9231.2,9235.65,,15,2017-04-11 14:45:00,2017-04-11 14:59:00
2017-04-11,2017-04-11T15:00:00,23,9236.45,9238.5,9232.35,9235.75,,15,2017-04-11 15:00:00,2017-04-11 15:14:00
2017-04-11,2017-04-11T15:15:00,24,9236.15,9239.05,9232.1,9235.6,,15,2017-04-11 15:15:00,2017-04-11 15:29:00
2017-04-12,2017-04-12T09:15:00,0,9243.08,9245.85,9230.95,9241.75,,15,2017-04-12 09:15:00,2017-04-12 09:29:00
2017-04-12,2017-04-12T09:30:00,1,9241.8,9246.4,9202.6,9211.35,,15,2017-04-12 09:30:00,2017-04-12 09:44:00
2017-04-12,2017-04-12T09:45:00,2,9211.05,9212.8,9179.8,9190.25,,15,2017-04-12 09:45:00,2017-04-12 09:59:00
2017-04-12,2017-04-12T10:00:00,3,9190.55,9190.65,9161.8,9182.65,,15,2017-04-12 10:00:00,2017-04-12 10:14:00
2017-04-12,2017-04-12T10:15:00,4,9182.0,9188.15,9178.7,9184.55,,15,2017-04-12 10:15:00,2017-04-12 10:29:00
2017-04-12,2017-04-12T10:30:00,5,9184.4,9191.8,9183.1,9184.45,,15,2017-04-12 10:30:00,2017-04-12 10:44:00
2017-04-12,2017-04-12T10:45:00,6,9183.9,9194.65,9183.35,9187.65,,15,2017-04-12 10:45:00,2017-04-12 10:59:00
2017-04-12,2017-04-12T11:00:00,7,9187.65,9193.2,9180.1,9191.5,,15,2017-04-12 11:00:00,2017-04-12 11:14:00
2017-04-12,2017-04-12T11:15:00,8,9191.45,9191.8,9182.05,9187.05,,15,2017-04-12 11:15:00,2017-04-12 11:29:00
2017-04-12,2017-04-12T11:30:00,9,9187.45,9188.4,9181.45,9182.7,,15,2017-04-12 11:30:00,2017-04-12 11:44:00
2017-04-12,2017-04-12T11:45:00,10,9182.45,9185.8,9177.95,9185.1,,15,2017-04-12 11:45:00,2017-04-12 11:59:00
2017-04-12,2017-04-12T12:00:00,11,9185.5,9198.2,9185.25,9193.45,,15,2017-04-12 12:00:00,2017-04-12 12:14:00
2017-04-12,2017-04-12T12:15:00,12,9193.55,9203.85,9192.15,9203.55,,15,2017-04-12 12:15:00,2017-04-12 12:29:00
2017-04-12,2017-04-12T12:30:00,13,9203.65,9206.05,9196.7,9205.1,,15,2017-04-12 12:30:00,2017-04-12 12:44:00
2017-04-12,2017-04-12T12:45:00,14,9204.95,9226.6,9204.25,9219.3,,15,2017-04-12 12:45:00,2017-04-12 12:59:00
2017-04-12,2017-04-12T13:00:00,15,9218.9,9226.0,9210.45,9219.2,,15,2017-04-12 13:00:00,2017-04-12 13:14:00
2017-04-12,2017-04-12T13:15:00,16,9219.4,9223.55,9215.3,9222.45,,15,2017-04-12 13:15:00,2017-04-12 13:29:00
2017-04-12,2017-04-12T13:30:00,17,9222.25,9226.0,9211.25,9217.6,,15,2017-04-12 13:30:00,2017-04-12 13:44:00
2017-04-12,2017-04-12T13:45:00,18,9216.95,9223.6,9215.35,9220.7,,15,2017-04-12 13:45:00,2017-04-12 13:59:00
2017-04-12,2017-04-12T14:00:00,19,9220.55,9223.0,9194.95,9207.9,,15,2017-04-12 14:00:00,2017-04-12 14:14:00
2017-04-12,2017-04-12T14:15:00,20,9208.1,9211.95,9199.8,9202.45,,15,2017-04-12 14:15:00,2017-04-12 14:29:00
2017-04-12,2017-04-12T14:30:00,21,9201.85,9202.95,9190.9,9197.5,,15,2017-04-12 14:30:00,2017-04-12 14:44:00
2017-04-12,2017-04-12T14:45:00,22,9197.45,9198.0,9181.45,9188.7,,15,2017-04-12 14:45:00,2017-04-12 14:59:00
2017-04-12,2017-04-12T15:00:00,23,9188.5,9210.0,9188.15,9207.5,,15,2017-04-12 15:00:00,2017-04-12 15:14:00
2017-04-12,2017-04-12T15:15:00,24,9207.25,9208.55,9196.5,9200.95,,15,2017-04-12 15:15:00,2017-04-12 15:29:00
2017-04-13,2017-04-13T09:15:00,0,9207.0,9207.43,9176.8,9180.05,,15,2017-04-13 09:15:00,2017-04-13 09:29:00
2017-04-13,2017-04-13T09:30:00,1,9180.15,9186.0,9169.8,9180.15,,15,2017-04-13 09:30:00,2017-04-13 09:44:00
2017-04-13,2017-04-13T09:45:00,2,9180.0,9188.6,9176.15,9187.75,,15,2017-04-13 09:45:00,2017-04-13 09:59:00
2017-04-13,2017-04-13T10:00:00,3,9187.85,9193.3,9180.35,9189.95,,15,2017-04-13 10:00:00,2017-04-13 10:14:00
2017-04-13,2017-04-13T10:15:00,4,9189.9,9190.5,9183.7,9188.0,,15,2017-04-13 10:15:00,2017-04-13 10:29:00
2017-04-13,2017-04-13T10:30:00,5,9188.25,9188.6,9182.2,9184.05,,15,2017-04-13 10:30:00,2017-04-13 10:44:00
2017-04-13,2017-04-13T10:45:00,6,9184.2,9190.15,9182.9,9188.45,,15,2017-04-13 10:45:00,2017-04-13 10:59:00
2017-04-13,2017-04-13T11:00:00,7,9188.5,9189.75,9182.85,9185.15,,15,2017-04-13 11:00:00,2017-04-13 11:14:00
2017-04-13,2017-04-13T11:15:00,8,9184.8,9190.65,9184.2,9187.75,,15,2017-04-13 11:15:00,2017-04-13 11:29:00
2017-04-13,2017-04-13T11:30:00,9,9187.85,9194.05,9187.3,9191.65,,15,2017-04-13 11:30:00,2017-04-13 11:44:00
2017-04-13,2017-04-13T11:45:00,10,9191.75,9192.7,9185.8,9187.8,,15,2017-04-13 11:45:00,2017-04-13 11:59:00
2017-04-13,2017-04-13T12:00:00,11,9187.85,9189.75,9180.3,9181.15,,15,2017-04-13 12:00:00,2017-04-13 12:14:00
2017-04-13,2017-04-13T12:15:00,12,9181.1,9182.95,9172.0,9173.3,,15,2017-04-13 12:15:00,2017-04-13 12:29:00
2017-04-13,2017-04-13T12:30:00,13,9173.05,9176.1,9164.45,9167.9,,15,2017-04-13 12:30:00,2017-04-13 12:44:00
2017-04-13,2017-04-13T12:45:00,14,9167.85,9176.7,9163.55,9175.3,,15,2017-04-13 12:45:00,2017-04-13 12:59:00
2017-04-13,2017-04-13T13:00:00,15,9175.3,9178.55,9172.0,9174.25,,15,2017-04-13 13:00:00,2017-04-13 13:14:00
2017-04-13,2017-04-13T13:15:00,16,9174.45,9175.65,9167.5,9168.1,,15,2017-04-13 13:15:00,2017-04-13 13:29:00
2017-04-13,2017-04-13T13:30:00,17,9168.2,9174.5,9165.65,9170.35,,15,2017-04-13 13:30:00,2017-04-13 13:44:00
2017-04-13,2017-04-13T13:45:00,18,9170.2,9184.8,9168.9,9177.4,,15,2017-04-13 13:45:00,2017-04-13 13:59:00
2017-04-13,2017-04-13T14:00:00,19,9177.7,9182.55,9171.4,9174.4,,15,2017-04-13 14:00:00,2017-04-13 14:14:00
2017-04-13,2017-04-13T14:15:00,20,9173.65,9179.95,9163.4,9164.4,,15,2017-04-13 14:15:00,2017-04-13 14:29:00
