date,oc_pcr_oi,oc_pcr_doi,oc_pcr_near_atm,oc_maxpain_dist_pct,oc_put_wall_dist_pct,oc_call_wall_dist_pct,oc_wall_build_pct,oc_near_put_doi_pct,oc_near_call_doi_pct,oc_straddle_pct,oc_dte_actual,oc_is_expiry,oc_oi_total,spot
2024-04-19,0.936337,1.980181,0.958245,-0.239310,0.663747,3.851537,-1.024593,13.148379,20.862433,1.433829,6,0.000000,194379350.000000,22147.000000
2024-04-22,1.072204,2.035431,0.827434,0.162963,1.506062,2.970935,4.104842,38.682719,18.857540,1.028366,3,0.000000,237360300.000000,22336.400000
2024-04-23,0.997979,0.523726,0.708561,0.304006,1.645207,2.825465,-10.101112,36.392008,50.444789,0.804721,2,0.000000,264676600.000000,22368.000000
2024-04-24,0.987269,0.856057,0.749391,0.233904,1.796236,0.435668,-11.912746,77.105495,58.818591,0.535657,1,0.000000,284746700.000000,22402.400000
2024-04-25,0.964796,0.917208,0.658207,0.311692,0.311692,0.131367,-4.825051,54.662867,56.593851,0.164596,0,1.000000,414475900.000000,22570.350000
2024-04-26,0.753198,0.168027,0.844129,-0.357048,4.103265,4.817361,-3.310273,7.430501,33.971060,1.234392,6,0.000000,155084800.000000,22419.950000
2024-04-29,1.130649,-6.551608,0.821170,0.412482,0.633297,1.574852,6.561007,52.180096,-3.567707,0.884143,3,0.000000,179213200.000000,22643.400000
2024-04-30,0.978653,0.314105,0.792604,0.021456,2.675753,1.748076,-3.604687,27.777904,41.833137,0.770410,2,0.000000,204494175.000000,22604.850000
2024-05-02,1.061853,1.244677,0.955593,-0.007948,0.212820,0.007948,-0.608490,54.296275,42.398164,0.043050,0,1.000000,310067025.000000,22648.200000
2024-05-03,0.644999,0.313251,0.671257,-0.107449,2.117161,1.442215,-2.308270,6.786591,34.548293,1.262466,6,0.000000,161476275.000000,22475.850000
2024-05-06,0.622937,0.501408,0.800332,-0.255317,1.972579,2.483213,-7.744196,17.144798,35.449277,1.126424,3,0.000000,188231475.000000,22442.700000
2024-05-07,0.555174,0.128354,0.763892,-0.437171,1.356350,3.127452,-4.116176,-13.374532,79.907880,0.966708,2,0.000000,209008650.000000,22302.500000
2024-05-08,0.576582,0.790140,0.711724,-0.212981,1.356350,2.230692,-9.413434,48.714183,82.537470,0.646340,1,0.000000,233126575.000000,22302.500000
2024-05-09,0.579859,0.592028,1.076053,-0.193556,0.034157,0.193556,-1.469173,40.509899,100.315034,0.064215,0,1.000000,296524475.000000,21957.500000
2024-05-10,0.672532,1.040367,0.810272,-0.203127,4.784359,4.283797,11.290147,18.083080,15.034177,1.348435,6,0.000000,134648850.000000,22055.200000
2024-05-13,0.775721,2.246634,0.724844,0.018322,4.994786,4.053330,2.696173,30.026982,31.332462,1.094596,3,0.000000,152985025.000000,22104.050000
2024-05-14,0.877951,2.335333,0.765852,0.080341,0.980518,3.520368,6.741538,61.096531,13.836804,0.886674,2,0.000000,173141775.000000,22217.850000
2024-05-15,0.731174,0.111538,0.673796,0.002477,0.903356,1.348840,-12.751645,31.634419,79.763484,0.638498,1,0.000000,197417075.000000,22200.550000
2024-05-16,1.155519,4.503881,0.858987,0.240360,0.017185,0.205991,9.037841,70.671465,22.169281,0.076773,0,1.000000,276959575.000000,22403.850000
2024-05-17,1.225827,1.586600,0.891971,0.294221,4.300257,2.376469,3.456113,26.851838,14.008046,1.188012,6,0.000000,126254725.000000,22466.100000
2024-05-21,1.091846,0.635266,0.936306,0.128945,0.128945,2.090412,-1.072982,30.297733,31.567885,0.895954,2,0.000000,166571075.000000,22529.050000
2024-05-22,1.160298,1.831729,0.908184,0.211525,2.645390,1.779819,0.723515,71.526384,39.628662,0.627716,1,0.000000,189559550.000000,22597.800000
2024-05-23,1.121381,1.064794,0.663873,0.512242,0.076847,0.140850,-0.530790,58.775335,51.620708,0.082725,0,1.000000,314166325.000000,22967.650000
2024-05-24,1.029120,0.534128,1.074273,0.248725,1.991105,4.542821,-6.603594,22.062649,15.565308,1.383450,6,0.000000,200012750.000000,22957.100000
2024-05-27,0.883960,0.065758,1.090258,0.141503,1.885756,4.655194,-5.059053,18.083875,28.958773,1.190017,3,0.000000,218650625.000000,22932.450000
2024-05-28,0.790653,0.078730,0.948078,-0.051774,1.695856,4.857754,-0.353319,9.069593,58.872974,0.982168,2,0.000000,235059300.000000,22888.150000
2024-05-29,0.641494,0.140358,0.891688,-0.419737,3.103763,3.502799,-3.294711,12.190751,65.262089,0.777592,1,0.000000,279614800.000000,22704.700000
2024-05-30,0.526269,0.257893,0.779589,-0.050470,0.171864,0.050470,-13.920674,22.476887,80.921505,0.106721,0,1.000000,371610525.000000,22488.650000
2024-05-31,0.762878,0.692235,0.952020,-0.307580,10.344552,2.082936,6.359320,7.505432,9.380061,3.822562,6,0.000000,105999900.000000,22530.700000
2024-06-03,0.896569,1.304592,0.461175,1.134376,13.170191,6.173084,-9.382814,21.756606,4.640668,2.876130,3,0.000000,151403925.000000,23263.900000
2024-06-04,0.532782,-0.116486,1.040540,-1.898604,7.697229,12.865270,-4.477270,0.025931,24.230481,2.730471,2,0.000000,190922750.000000,21884.500000
2024-06-05,0.605737,0.905431,0.477062,0.753083,10.699879,6.099154,-8.100140,15.470521,20.820680,1.458863,1,0.000000,248698600.000000,22620.350000
2024-06-06,0.697294,1.101498,0.705298,0.312864,0.093772,2.973525,12.728339,60.453412,52.719346,0.092238,0,1.000000,322424050.000000,22821.400000
2024-06-07,1.098286,1.537637,0.705519,1.245806,1.245806,3.047855,2.967081,23.032974,14.013342,1.805699,6,0.000000,139441575.000000,23290.150000
2024-06-10,0.817062,0.205237,0.790038,0.469492,1.114398,3.184976,-5.905038,15.507668,21.319469,1.473825,3,0.000000,176256750.000000,23259.200000
2024-06-11,0.893475,1.690682,0.991729,0.278747,3.287578,3.159917,-4.306646,35.698111,8.727913,1.016770,2,0.000000,201273900.000000,23264.850000
2024-06-12,0.898104,0.940650,0.874114,0.098401,1.384688,2.902935,12.667229,58.880348,57.614472,0.733612,1,0.000000,223718825.000000,23322.950000
2024-06-13,0.881988,0.829927,0.774718,-0.004701,0.208984,0.004701,-4.176505,59.407930,64.479130,0.029061,0,1.000000,290484575.000000,23398.900000
2024-06-14,1.308327,1.776864,1.098717,0.279558,0.279558,2.277376,-1.640581,26.051457,14.515483,1.001892,6,0.000000,125989125.000000,23465.600000
2024-06-18,1.199821,0.853497,0.812469,0.245777,2.368208,1.876653,1.868627,36.867748,31.106798,0.722688,2,0.000000,157684850.000000,23557.900000
2024-06-19,0.953790,0.104079,0.822082,0.068039,2.194251,2.058173,3.735649,16.664066,59.259918,0.638501,1,0.000000,180599875.000000,23516.000000
2024-06-20,1.020287,1.201846,0.912109,0.072135,0.072135,0.140026,6.788778,52.333774,34.660556,0.075105,0,1.000000,255142750.000000,23567.000000
2024-06-21,0.920894,0.305663,0.744925,0.430193,2.132241,2.122879,-1.345796,5.514884,30.890171,1.106969,6,0.000000,217452175.000000,23501.100000
2024-06-24,1.030558,2.193846,0.744679,0.585652,2.285043,1.963433,3.813528,35.492024,18.895564,0.997117,3,0.000000,251536100.000000,23537.850000
2024-06-25,1.338856,-3.577371,0.915345,0.722136,3.040727,1.174893,5.675121,52.130622,-15.477832,0.858933,2,0.000000,271557825.000000,23721.300000
2024-06-26,1.270542,0.887944,0.880635,0.707199,3.639898,0.549672,-7.113507,75.528828,39.844595,0.642052,1,0.000000,310697450.000000,23868.800000
2024-06-27,1.144054,0.592970,0.714256,0.393021,0.185074,0.022874,6.985197,88.714245,72.623602,0.065296,0,1.000000,360729325.000000,24044.500000
2024-06-28,0.982846,0.427654,0.951336,0.044147,4.208974,4.120680,-5.391412,12.214972,17.824589,1.265483,6,0.000000,158496050.000000,24010.600000
2024-07-01,1.073193,1.770250,0.829592,0.380872,0.587981,3.554187,1.448822,40.658046,15.674508,1.027672,3,0.000000,187196950.000000,24141.950000
2024-07-02,0.996662,0.188790,0.794439,0.098865,0.513392,3.631883,1.495055,24.141899,70.105055,0.882322,2,0.000000,197365475.000000,24123.850000
2024-07-03,1.128148,2.707586,0.811286,0.356165,1.179668,2.937846,4.754265,83.684317,22.784498,0.618656,1,0.000000,227874925.000000,24286.500000
2024-07-04,0.889385,0.354689,0.801321,0.008847,0.008847,0.196896,0.083908,55.538282,70.547139,0.022015,0,1.000000,292648175.000000,24302.150000
2024-07-05,1.002114,0.961127,0.835055,0.303611,1.331409,2.779782,-0.121763,17.271149,21.223191,0.999842,6,0.000000,160813925.000000,24323.850000
2024-07-08,0.984440,0.705699,0.813700,0.084496,1.318021,2.793728,-3.314273,43.653614,64.089762,0.874775,3,0.000000,169501350.000000,24320.550000
2024-07-09,1.132859,-31.473251,0.953213,0.135881,1.772997,2.319794,-0.660563,112.690288,9.774585,0.679813,2,0.000000,181349350.000000,24433.200000
2024-07-10,0.735726,-0.214633,0.635316,0.100516,1.333843,0.721702,-5.857737,0.632174,81.978770,0.559314,1,0.000000,209253900.000000,24324.450000
2024-07-11,0.754308,0.814239,0.732981,0.065595,0.065595,0.140032,4.309800,51.122028,54.807242,0.066417,0,1.000000,277070850.000000,24315.950000
2024-07-12,1.041813,1.153489,0.926866,0.416902,2.049412,2.031863,-0.696663,27.028224,15.086675,0.965834,6,0.000000,136267050.000000,24502.150000
2024-07-15,1.170096,1.935668,0.855886,0.352630,0.352630,1.680990,0.180097,40.924245,27.146393,0.800026,3,0.000000,169096550.000000,24586.700000
2024-07-16,1.104189,0.782756,0.772925,0.052818,2.490554,1.572340,-0.264104,49.136857,53.494089,0.576321,2,0.000000,197579650.000000,24613.000000
2024-07-18,1.190681,1.384281,0.808831,0.003427,0.003427,0.802997,15.116433,56.167790,42.336941,0.044353,0,1.000000,297598450.000000,24800.850000
2024-07-19,0.992724,0.233148,0.858133,0.125964,4.202455,3.950528,-2.218167,-3.128490,31.186494,1.904537,6,0.000000,182151575.000000,24530.900000
2024-07-22,0.887119,0.312522,0.917749,0.037741,2.077787,4.042351,1.836372,2.489651,16.129617,1.766680,3,0.000000,204201850.000000,24509.250000
2024-07-23,0.746181,0.307506,0.818469,0.118673,1.956980,2.128146,-6.534849,14.382795,39.267064,0.951630,2,0.000000,249657375.000000,24479.050000
2024-07-24,0.755026,0.818828,0.778175,0.055297,1.693735,2.402359,-0.755602,35.177849,58.152460,0.649436,1,0.000000,285704775.000000,24413.500000
2024-07-25,0.922694,1.981849,0.917483,0.024994,0.024994,0.179873,8.840926,62.368366,62.751251,0.026838,0,1.000000,362549100.000000,24406.100000
2024-07-26,1.281026,1.764434,0.849831,0.542987,12.421456,0.664993,6.622914,33.313100,15.264851,1.097047,6,0.000000,166017950.000000,24834.850000
2024-07-29,0.979239,-0.100160,0.827528,0.145353,3.366471,2.673125,-4.824318,18.832832,27.581844,0.953853,3,0.000000,184328750.000000,24836.100000
2024-07-30,1.089901,8.521787,0.877763,0.230516,3.448886,2.585558,-1.895245,53.197302,18.661817,0.781662,2,0.000000,197532850.000000,24857.300000
2024-07-31,1.181582,1.894597,0.823433,0.205001,1.808133,2.199698,2.479606,41.416286,19.102674,0.656683,1,0.000000,232711825.000000,24951.150000
2024-08-01,0.945229,0.489642,0.784188,0.043581,0.043581,0.156332,-1.941069,65.761243,62.046780,0.046380,0,1.000000,315148375.000000,25010.900000
2024-08-02,0.633824,0.357181,0.596273,-0.130676,2.903587,5.187780,-2.745682,1.096688,29.749893,1.246273,6,0.000000,167719925.000000,24717.700000
2024-08-05,0.456763,-0.064705,1.113649,-1.015980,0.231131,8.082941,-9.252170,-11.100812,55.077837,1.748034,3,0.000000,200320250.000000,24055.600000
2024-08-06,0.489661,0.729036,0.990919,-0.864643,7.054481,4.199012,17.413918,10.081367,29.422778,1.215586,2,0.000000,232996125.000000,23992.550000
2024-08-07,0.701306,34.548350,0.793686,-0.010289,1.224406,2.891244,3.344246,59.840568,14.626224,0.727441,1,0.000000,267763300.000000,24297.500000
2024-08-08,0.696590,0.660314,0.939119,-0.136833,0.070490,0.136833,-3.097373,74.251594,141.020489,0.118589,0,1.000000,301739675.000000,24117.000000
2024-08-09,0.810107,1.255930,0.764950,0.071817,5.611983,2.595670,-6.334786,22.818342,7.278175,1.213707,5,0.000000,136657000.000000,24367.500000
2024-08-12,0.792690,0.732099,0.749556,-0.012322,3.478868,2.682055,-4.886093,17.195666,28.361113,0.962336,2,0.000000,174246850.000000,24347.000000
2024-08-13,0.525725,-0.037982,0.612691,-0.252703,2.647168,3.566842,2.455026,4.330999,75.995933,0.724761,1,0.000000,218530600.000000,24139.000000
2024-08-14,0.619013,-0.435371,0.708746,-0.025887,0.181206,0.025887,-56.289909,64.886736,45.453508,0.034170,0,1.000000,211375300.000000,24143.750000
2024-08-16,1.190884,2.197509,0.719572,0.167678,6.279861,1.869717,-1.335497,32.826260,10.438307,1.079208,6,0.000000,146785300.000000,24541.150000
2024-08-19,0.997803,0.220304,0.661198,0.295654,2.330436,1.739129,-1.677545,28.002842,53.454766,0.889200,3,0.000000,167088775.000000,24572.650000
2024-08-20,1.136640,-3.095202,0.822581,0.400221,1.614853,1.219288,27.394526,124.255072,-50.664667,0.688291,2,0.000000,172837800.000000,24698.850000
2024-08-21,1.106373,0.963365,0.815869,0.283405,1.090827,0.927728,-1.489654,50.914290,42.770315,0.472140,1,0.000000,206451300.000000,24770.200000
2024-08-22,0.890359,0.508035,0.737385,0.046349,0.046349,0.155170,14.627281,48.123456,59.886872,0.043528,0,1.000000,289962550.000000,24811.500000
2024-08-23,1.167830,0.782392,0.970308,0.093260,3.316058,4.740937,1.960102,28.276420,26.825237,1.064933,6,0.000000,186522525.000000,24823.150000
2024-08-26,1.220099,1.504494,0.835030,0.442213,4.040687,3.955923,-1.313340,38.428928,12.090354,0.833846,3,0.000000,226127650.000000,25010.600000
2024-08-27,1.113993,-0.468346,0.743246,0.470666,0.070950,1.927631,-2.788968,16.323987,88.847868,0.641744,2,0.000000,229758850.000000,25017.750000
2024-08-28,1.111384,1.091425,0.856980,0.208962,0.208962,1.786858,2.367543,66.113954,40.302908,0.474606,1,0.000000,259477425.000000,25052.350000
2024-08-29,1.180706,1.448064,0.961944,0.206545,0.206545,0.191039,3.029060,66.232143,46.763090,0.073354,0,1.000000,337484300.000000,25151.950000
2024-08-30,1.289560,1.324404,1.148675,0.142258,0.934779,3.027829,-0.258102,28.570572,14.234493,0.977179,6,0.000000,152046825.000000,25235.900000
2024-09-02,0.960889,0.142659,0.728409,0.311329,1.102509,2.853390,-5.213260,3.062981,52.796134,0.828168,3,0.000000,182527750.000000,25278.700000
2024-09-03,0.982657,2.169275,0.780885,0.118078,1.107008,2.848712,6.676183,97.746580,63.970232,0.667528,2,0.000000,187939525.000000,25279.850000
2024-09-04,0.817873,0.370716,0.730050,-0.005159,0.788533,0.402005,0.365533,22.617104,56.477913,0.542488,1,0.000000,235821650.000000,25198.700000
2024-09-05,0.715395,0.541372,0.824146,-0.019487,0.179359,0.218333,-15.647310,46.434320,58.064997,0.026049,0,1.000000,353569525.000000,25145.100000
2024-09-06,0.605987,0.290655,0.721919,-0.393729,10.068143,4.618715,1.548811,3.129655,37.354560,1.278360,6,0.000000,176662650.000000,24852.150000
2024-09-09,0.672953,23.403379,0.740648,-0.054539,3.755153,4.265251,8.374823,82.182518,6.272029,0.902095,3,0.000000,184571175.000000,24936.400000
2024-09-10,0.790800,-2.009574,0.816012,0.164130,1.761504,3.829305,17.683032,103.675660,-16.838725,0.663509,2,0.000000,189258475.000000,25041.100000
2024-09-11,0.602777,0.182303,0.638816,-0.126613,1.679278,0.327268,-8.224957,7.014827,67.366439,0.569257,1,0.000000,245132625.000000,24918.450000
2024-09-12,1.002904,9.333112,0.709571,0.744026,1.531772,0.043720,-1.858474,94.556806,25.395565,0.069322,0,1.000000,321043025.000000,25388.900000
2024-09-13,1.095584,0.930135,0.835579,0.222823,1.405951,2.537811,-2.441125,18.514775,14.385716,1.030505,6,0.000000,156745975.000000,25356.500000
2024-09-16,0.987364,0.381314,0.872888,0.132959,1.511794,2.427734,-12.391155,32.051768,19.006258,0.851135,3,0.000000,175195425.000000,25383.750000
2024-09-17,1.038177,2.049572,0.798994,0.072978,1.646632,2.287503,-7.279923,37.026541,19.039228,0.777778,2,0.000000,188701750.000000,25418.550000
2024-09-18,0.890546,0.201336,0.731106,0.108561,1.487732,2.452758,4.508914,-7.003827,41.567548,0.843265,1,0.000000,212526225.000000,25377.550000
2024-09-19,0.786847,0.624099,0.807538,0.062166,0.062166,0.134562,2.849718,46.512934,47.347315,0.045444,0,1.000000,328857900.000000,25415.800000
2024-09-20,1.489121,3.242907,0.802653,0.934242,3.066773,4.687885,-3.221567,34.971393,4.309103,1.046685,6,0.000000,246404625.000000,25790.950000
2024-09-23,1.385667,0.866815,0.816053,0.921583,3.620217,4.090165,-4.601678,33.860100,8.827211,0.937583,3,0.000000,283252050.000000,25939.050000
2024-09-24,1.260366,-0.227687,0.829587,0.733990,3.625233,4.084748,-18.497969,51.725999,55.707163,0.741122,2,0.000000,290973400.000000,25940.400000
2024-09-25,1.299078,1.785688,0.896501,0.592790,3.861499,3.829581,-0.839175,68.963064,34.832765,0.517994,1,0.000000,319501425.000000,26004.150000
2024-09-26,1.296262,1.227492,0.938751,0.442668,0.061222,0.129501,52.883887,337.986762,109.524796,0.119011,0,1.000000,332177025.000000,26216.050000
2024-09-27,1.056244,0.548179,0.921057,-0.080408,4.503427,3.136298,-3.693763,19.889161,26.314352,1.004433,6,0.000000,168574450.000000,26178.950000
2024-09-30,0.654200,0.001313,0.791346,-0.539114,10.696471,0.732831,-9.593092,-4.283863,57.893766,0.937978,3,0.000000,219124625.000000,25810.850000
2024-10-01,0.668483,0.744215,0.700905,-0.399660,10.648179,0.787304,-2.614685,24.504411,49.143813,0.569448,2,0.000000,262701575.000000,25796.900000
2024-10-03,0.746363,1.082050,1.116883,-0.197623,0.000396,0.197623,6.885073,58.889651,106.115225,0.029109,0,1.000000,338755600.000000,25250.100000
2024-10-04,0.440419,0.271800,0.836988,-1.140934,7.653930,11.734747,-4.445385,2.127789,19.194362,1.509518,6,0.000000,199303925.000000,25014.600000
2024-10-07,0.451931,0.575874,1.021153,-1.227025,6.838874,12.720930,6.191132,8.110700,59.324781,1.456096,3,0.000000,219555875.000000,24795.750000
2024-10-08,0.551596,13.602018,0.628775,-0.147323,7.648577,11.741224,-10.381447,43.128726,33.384333,1.053646,2,0.000000,236418650.000000,25013.150000
2024-10-09,0.538730,0.455704,0.724244,-0.272397,3.930638,2.073697,-11.239732,28.784867,54.766783,0.715917,1,0.000000,270789575.000000,24981.950000
2024-10-10,0.733072,2.427763,1.001073,-0.006200,0.193812,0.006200,-16.667402,77.826369,55.226834,0.019001,0,1.000000,339965775.000000,24998.450000
2024-10-11,0.585671,0.401503,0.824143,-0.143205,3.862523,4.148933,-4.399043,12.899691,27.004169,1.150846,6,0.000000,143210950.000000,24964.250000
2024-10-14,0.699742,2.887051,0.734564,0.111231,0.509194,3.470438,14.410735,48.382846,14.797306,0.894820,3,0.000000,161519350.000000,25127.950000
2024-10-15,0.559682,0.136678,0.560233,0.029333,0.228875,0.569294,-13.799964,2.771135,55.439269,0.747485,2,0.000000,197283575.000000,25057.350000
2024-10-16,0.541731,0.462559,0.656402,-0.114932,1.887367,2.117231,-7.292975,17.240292,46.518284,0.550031,1,0.000000,239228050.000000,24971.300000
2024-10-17,0.516364,0.453141,0.829295,-0.000606,0.201415,0.000606,-17.963613,37.165804,67.580459,0.014950,0,1.000000,329700800.000000,24749.850000
2024-10-18,0.746243,1.501400,0.837949,0.016295,3.436261,4.610717,5.103933,26.825077,20.274275,1.108672,6,0.000000,142216100.000000,24854.050000
2024-10-21,0.585899,0.064427,0.634502,-0.076268,3.151999,0.883334,-7.261167,-5.847650,54.534583,0.952540,3,0.000000,168871250.000000,24781.100000
2024-10-22,0.494979,0.042053,0.927547,-0.726950,1.929136,2.157150,-3.019858,-4.307894,72.497023,0.972332,2,0.000000,191145475.000000,24472.100000
2024-10-23,0.614288,1.551671,0.817907,-0.468581,1.782243,2.310163,-5.063727,29.294878,54.456740,0.647623,1,0.000000,232670225.000000,24435.500000
2024-10-24,0.755010,1.303987,1.018407,-0.002459,0.202464,0.002459,-16.367077,54.148643,47.365161,0.013115,0,1.000000,317793550.000000,24399.400000
2024-10-25,0.747255,0.355895,0.966446,-1.320056,4.883213,3.387812,-1.138691,0.136058,35.674715,1.256989,6,0.000000,237425550.000000,24180.800000
2024-10-28,0.843217,46.584758,0.950144,-0.660869,1.393434,2.715173,20.457456,81.516156,4.340695,0.946418,3,0.000000,250990775.000000,24339.150000
2024-10-29,0.920040,3.336265,0.960295,-0.135489,1.908092,2.179071,6.659165,45.245356,-5.517411,0.747542,2,0.000000,269764525.000000,24466.850000
2024-10-30,0.784076,0.223230,0.801516,-0.448423,1.400321,2.707999,-0.339799,6.466267,56.147949,0.614194,1,0.000000,311428825.000000,24340.850000
2024-10-31,0.730658,0.157538,0.960936,-0.184463,0.022103,0.184463,-0.978201,103.392308,168.418153,0.028919,0,1.000000,330261875.000000,24205.350000
2024-11-01,0.823625,1.263387,0.829278,0.017898,7.629704,11.091224,1.158036,17.359836,13.379604,1.680563,6,0.000000,126124850.000000,24304.350000
2024-11-04,0.617246,0.290887,0.790817,-0.436126,6.440206,12.521801,1.170475,0.617585,30.061245,1.636150,3,0.000000,182582675.000000,23995.350000
2024-11-05,0.760166,-5.408905,0.681114,0.054928,7.282361,11.508964,-9.194101,16.898581,-27.932487,1.332119,2,0.000000,194114275.000000,24213.300000
2024-11-06,0.846741,1.032705,0.709104,0.547499,1.977001,10.275873,2.697977,29.326082,20.585786,0.720673,1,0.000000,298474875.000000,24484.050000
2024-11-07,0.654837,-0.079517,0.831449,-0.002686,0.823782,0.002686,-58.364098,47.308343,120.139108,0.014050,0,1.000000,337352100.000000,24199.350000
2024-11-08,0.692352,0.907956,0.761259,-0.214509,7.860627,3.527385,-1.934195,11.308456,19.082723,1.219553,6,0.000000,170409650.000000,24148.200000
2024-11-11,0.719404,0.905277,0.770467,-0.243152,7.834292,11.427305,-9.439557,20.815035,25.711868,0.976128,3,0.000000,198331775.000000,24141.300000
2024-11-12,0.506753,-0.081702,0.701208,-0.487995,6.839255,12.630294,-1.372546,-9.058529,57.727733,0.875292,2,0.000000,236610025.000000,23883.450000
2024-11-13,0.548249,0.757855,0.918894,-0.810517,2.372973,14.181175,0.047532,15.218074,59.463501,0.782926,1,0.000000,291257875.000000,23559.050000
2024-11-14,0.744004,-6.757995,0.973962,-0.073515,0.138956,0.073515,2.170434,93.757590,89.609201,0.106235,0,1.000000,319522575.000000,23532.700000
2024-11-18,0.707459,0.794395,0.961571,-0.196983,7.051309,2.328834,-0.488900,19.719931,25.540220,1.008792,3,0.000000,209237950.000000,23453.800000
2024-11-19,0.654104,0.104202,0.742965,-0.133937,2.204647,2.047324,-9.376089,8.844627,22.066628,0.905032,2,0.000000,222366825.000000,23518.500000
2024-11-21,0.802261,1.321501,0.907912,-0.000428,0.213705,0.000428,-16.159865,49.733926,68.410342,0.019914,0,1.000000,311416300.000000,23349.900000
2024-11-22,1.140554,3.105502,0.880573,0.030326,9.232555,4.570789,0.080507,31.164037,3.301385,1.667695,6,0.000000,235089600.000000,23907.250000
2024-11-25,1.030493,0.628487,0.741510,0.296839,7.108856,3.212382,-1.539532,41.921643,10.765493,1.194787,3,0.000000,284055775.000000,24221.900000
2024-11-26,0.947089,0.071269,0.734024,0.183926,4.937072,3.329269,-6.101628,23.166989,59.844902,0.906818,2,0.000000,298327375.000000,24194.500000
2024-11-27,1.030034,-2.608365,0.879276,0.308549,1.132445,2.987036,22.229495,119.473371,1.036001,0.640167,1,0.000000,303945275.000000,24274.900000
2024-11-28,0.728546,-1.679121,1.116617,-0.149911,0.059170,1.613480,7.441007,-5.254639,70.454071,0.064815,0,1.000000,291212800.000000,23914.150000
2024-11-29,0.955124,1.771955,0.999559,0.128879,4.687312,3.600748,0.073780,24.898360,6.257359,1.307234,6,0.000000,218520575.000000,24131.100000
2024-12-02,1.179935,1.977386,0.993522,0.313272,5.256415,2.982157,2.233123,24.884825,12.067774,1.264209,3,0.000000,312334275.000000,24276.050000
2024-12-03,1.279675,4.327397,0.774774,0.642552,3.913579,2.219596,21.587101,61.411357,3.507476,1.076577,2,0.000000,337313775.000000,24457.150000
2024-12-04,1.107269,-1.156954,0.692389,0.275672,3.954029,2.176565,-14.313637,6.300807,34.391286,0.946768,1,0.000000,335545425.000000,24467.450000
2024-12-05,1.090050,1.245166,0.615757,0.236357,0.033997,1.180165,37.979028,95.628640,-19.971588,0.108465,0,1.000000,295861550.000000,24708.400000
2024-12-06,0.888195,0.672917,0.839391,-0.089959,12.471938,6.168297,-0.489568,11.455263,14.891898,1.471971,6,0.000000,254179775.000000,24677.800000
2024-12-09,0.751725,0.423391,0.713790,-0.125919,12.262886,5.609489,-4.876400,13.767901,30.374564,1.187904,3,0.000000,333821000.000000,24619.000000
2024-12-10,0.702359,0.111966,0.642040,0.040837,2.478865,5.647896,12.963637,25.649600,77.766161,0.949003,2,0.000000,351539600.000000,24610.050000
2024-12-11,0.710472,1.016471,0.669066,0.169630,2.604518,1.453628,-6.157368,114.366362,143.955290,0.522689,1,0.000000,362579625.000000,24641.800000
2024-12-12,0.580866,2.916774,0.644762,-0.005296,0.198381,0.005296,-40.295975,0.641573,37.172606,0.014665,0,1.000000,316513175.000000,24548.700000
2024-12-13,1.040084,1.545973,0.799061,0.477627,1.083239,4.972889,1.325598,21.572654,15.072223,1.163382,6,0.000000,215330225.000000,24768.300000
2024-12-16,0.765871,0.192807,0.753960,0.073982,2.708948,5.398640,-0.414357,5.574592,27.296468,1.270054,3,0.000000,275574100.000000,24668.250000
2024-12-17,0.477324,-0.065546,0.777853,-0.468442,1.791584,2.728468,-2.152692,-6.516712,48.757305,0.946129,2,0.000000,353083925.000000,24336.000000
2024-12-18,0.375120,-0.345084,0.641667,-0.211374,0.821733,5.376908,-9.361826,-16.752035,65.910731,0.613046,1,0.000000,375296700.000000,24198.850000
2024-12-19,0.610898,-0.220101,0.884865,0.007098,0.007098,0.201656,5.301199,12.699936,37.090532,0.014613,0,1.000000,314905125.000000,23951.700000
2024-12-20,0.701655,0.405089,1.287650,-1.748808,2.490726,5.988341,-3.523515,2.097097,25.424976,1.549550,6,0.000000,297461150.000000,23587.500000
2024-12-23,0.767608,1.245704,0.953592,-0.827459,1.067003,5.247869,3.454101,26.176811,24.845232,0.829985,3,0.000000,351614900.000000,23753.450000
2024-12-24,0.888647,-0.877157,0.932728,-0.726368,7.281168,1.147817,7.610600,12.387603,17.681101,0.573592,2,0.000000,349939900.000000,23727.650000
2024-12-26,0.792771,-0.403878,0.924385,0.000842,0.211367,0.209682,2.072742,152.845027,167.724050,0.011579,0,1.000000,358789400.000000,23750.200000
2024-12-27,0.913582,1.004444,1.035078,-0.363661,9.294767,4.982909,-1.707991,20.480926,17.342043,1.215912,6,0.000000,197884650.000000,23813.400000
2024-12-30,0.747004,0.281154,0.985294,-0.655955,8.648377,5.731046,-1.767115,1.258923,31.533711,1.144010,3,0.000000,245258475.000000,23644.900000
2024-12-31,0.937914,1.635730,0.857948,-0.233455,8.647990,3.616863,-2.471536,6.863698,13.884238,1.140631,2,0.000000,346491075.000000,23644.800000
2025-01-01,1.035855,12.158394,0.811470,-0.029904,3.128935,3.188743,18.144167,73.786931,13.168441,1.016725,1,0.000000,367207650.000000,23742.900000
2025-01-02,1.217148,0.393768,0.641370,0.159786,0.159786,0.046923,4.923635,77.462901,-26.525273,0.067180,0,1.000000,311855250.000000,24188.650000
