rule,direction,entry_col,calls,post_entry_hit_rate,post_entry_avg_signed_ret_pct,post_entry_median_signed_ret_pct,oc_direction_n,oc_direction_hit_rate,cc_direction_n,cc_direction_hit_rate,avg_oc_signed_ret_pct,train_2017_2024_calls,val_2025_calls,confirm_2026_calls,train_2017_2024_post_hit_rate,val_2025_post_hit_rate,confirm_2026_post_hit_rate,train_2017_2024_oc_hit_rate,val_2025_oc_hit_rate,confirm_2026_oc_hit_rate
first60_ret_pct_trend_lt_-0.2,DOWN,first60_close,721,50.34674063800277,0.016335475582063684,0.055004342371900224,660,81.51515151515152,645,69.76744186046511,0.5168731926644443,595,73,53,51.76470588235295,43.83561643835616,43.39622641509434,81.71846435100548,84.61538461538461,75.0
gap_up_0.1_but_first15_down_0.05_fade,DOWN,first15_close,656,49.08536585365854,0.021153072911249307,0.027295275122557167,584,69.6917808219178,562,42.170818505338076,0.28580047468874403,566,60,30,49.82332155477032,45.0,43.333333333333336,69.9009900990099,66.66666666666666,72.0
gap_down_0.05_and_first15_down_0.1,DOWN,first15_close,239,47.69874476987448,-0.03265039262772314,0.03319163323451135,213,68.07511737089203,221,83.710407239819,0.32511557024279647,183,26,30,49.18032786885246,42.30769230769231,43.333333333333336,66.86746987951807,85.0,62.96296296296296
first15_ret_pct_trend_gt_0.2,UP,first15_close,381,48.29396325459317,0.029667577801120303,0.02364818031329465,343,75.51020408163265,351,68.94586894586895,0.3965271534884587,303,41,37,48.18481848184818,53.65853658536586,43.24324324324324,74.72527472527473,78.94736842105263,78.125
first30_ret_pct_trend_lt_-0.15,DOWN,first30_close,813,50.307503075030745,0.0024110464405398156,0.054935657906321975,732,75.95628415300546,720,63.61111111111111,0.4039190769032306,661,87,65,50.68078668683812,52.87356321839081,43.07692307692308,75.08361204013379,81.81818181818183,77.19298245614034
first30_ret_pct_fade_lt_-0.1,UP,first30_close,975,43.07692307692308,-0.007049082423963862,-0.04445422978209773,870,26.436781609195403,855,38.71345029239766,-0.36255056240224454,801,102,72,44.06991260923846,35.294117647058826,43.05555555555556,27.37430167597765,19.565217391304348,25.806451612903224
gap_up_0.1_but_first15_down_0.15_fade,DOWN,first15_close,431,49.651972157772626,0.03757578489109181,0.04371786100073303,393,74.30025445292621,371,46.36118598382749,0.38805962858599913,377,35,19,49.86737400530504,51.42857142857142,42.10526315789473,73.76093294460642,78.78787878787878,76.47058823529412
gap_down_0.05_but_first15_up_0.15_fade,UP,first15_close,191,41.8848167539267,-0.015525949196391792,-0.0732789677081346,170,67.05882352941175,172,37.7906976744186,0.3455410022542621,142,30,19,42.95774647887324,36.666666666666664,42.10526315789473,68.50393700787401,55.55555555555556,75.0
first60_ret_pct_trend_gt_0.1,UP,first60_close,796,51.005025125628144,0.03253440563314506,0.06438307127462137,717,76.42956764295677,727,73.31499312242092,0.3701259174096798,640,89,67,51.40625,55.0561797752809,41.7910447761194,76.17391304347827,76.47058823529412,78.94736842105263
first15_ret_pct_trend_lt_-0.08,DOWN,first15_close,996,49.096385542168676,0.013059439979909588,0.04336112321611517,896,69.97767857142857,872,58.256880733944946,0.31079512387936065,832,97,67,49.75961538461539,48.45360824742268,41.7910447761194,69.2410119840213,79.3103448275862,65.51724137931035
first30_ret_pct_trend_lt_-0.1,DOWN,first30_close,975,49.333333333333336,0.007049082423963862,0.04445422978209773,870,73.5632183908046,855,61.28654970760235,0.36255056240224454,801,102,72,49.188514357053684,55.88235294117647,41.66666666666667,72.62569832402235,80.43478260869566,74.19354838709677
first60_ret_pct_trend_gt_0.08,UP,first60_close,843,50.65243179122183,0.02963949304806064,0.06234549697277976,754,75.46419098143235,771,72.63294422827497,0.3533645905321513,676,97,70,50.887573964497044,55.670103092783506,41.42857142857143,75.0,76.08695652173914,79.3103448275862
gap_down_0.1_and_first15_down_0.05,DOWN,first15_close,244,46.31147540983606,-0.0486066552394312,-0.016892123173448285,218,64.22018348623854,225,82.66666666666667,0.28558395722043345,187,23,34,47.05882352941176,47.82608695652174,41.17647058823529,62.94117647058823,78.94736842105263,62.06896551724138
gap_up_0.1_but_first15_down_0.1_fade,DOWN,first15_close,542,49.07749077490775,0.02033113135532126,0.03205920207367522,490,71.63265306122449,465,43.87096774193549,0.3249204079301207,474,46,22,49.57805907172996,47.82608695652174,40.909090909090914,71.32867132867133,72.09302325581395,77.77777777777779
gap_up_0.2_but_first15_down_0.05_fade,DOWN,first15_close,515,48.737864077669904,0.01406432404036649,0.017109077250427904,460,69.1304347826087,443,37.020316027088036,0.2881226298144032,447,41,27,49.664429530201346,43.90243902439025,40.74074074074074,68.82793017456359,70.27027027027027,72.72727272727273
first30_ret_pct_trend_lt_-0.08,DOWN,first30_close,1039,49.75938402309914,0.010999208270359856,0.04792318349351294,929,72.98170075349839,913,60.67907995618839,0.35017508150685567,857,107,75,49.708284714119024,57.009345794392516,40.0,72.22946544980444,80.41237113402062,70.76923076923077
first30_ret_pct_fade_lt_-0.15,UP,first30_close,813,42.435424354243544,-0.0024110464405398156,-0.054935657906321975,732,24.043715846994534,720,36.388888888888886,-0.4039190769032306,661,87,65,43.41906202723147,36.7816091954023,40.0,24.91638795986622,18.181818181818183,22.807017543859647
first30_ret_pct_trend_lt_-0.2,DOWN,first30_close,649,49.76887519260401,-0.01639448507447345,0.04858652093301668,590,77.45762711864407,582,64.7766323024055,0.44260844618707385,532,67,50,50.56390977443609,50.74626865671642,40.0,77.04918032786885,81.35593220338984,76.74418604651163
gap_down_0.1_and_first15_down_0.15,DOWN,first15_close,173,47.398843930635834,-0.05231022360685005,0.017901897601141775,156,68.58974358974359,160,86.25,0.3757187452729267,134,14,25,49.25373134328358,42.857142857142854,40.0,68.29268292682927,81.81818181818183,63.63636363636363
gap_down_0.1_and_first15_down_0.1,DOWN,first15_close,214,46.728971962616825,-0.05130506649475719,0.007483511240039088,192,66.14583333333334,199,83.41708542713567,0.31881410834030866,167,19,28,47.90419161676647,47.368421052631575,39.285714285714285,65.13157894736842,86.66666666666667,60.0
gap_down_0.2_and_first15_down_0.05,DOWN,first15_close,173,47.398843930635834,-0.05566164763886604,0.017901897601141775,153,66.01307189542483,161,88.19875776397515,0.30715124203829697,135,15,23,48.148148148148145,53.333333333333336,39.130434782608695,64.46280991735537,91.66666666666666,60.0
gap_pct_fade_gt_0.5,DOWN,open,359,45.40389972144847,0.09738794479563707,-0.057810236493698486,316,47.78481012658228,340,16.176470588235293,0.09738794479563707,318,18,23,45.911949685534594,44.44444444444444,39.130434782608695,48.39857651245551,47.05882352941176,38.88888888888889
first30_ret_pct_trend_lt_-0.05,DOWN,first30_close,1133,49.60282436010591,0.017761088405109007,0.047124909284549626,1010,71.68316831683168,993,60.02014098690835,0.33417545196403237,935,116,82,49.83957219251337,55.172413793103445,39.02439024390244,71.34292565947243,77.14285714285715,67.6056338028169
first30_ret_pct_trend_lt_-0.3,DOWN,first30_close,441,48.29931972789115,-0.06176762172101812,0.030842448195918064,405,78.2716049382716,403,65.01240694789082,0.49818634781188204,369,36,36,48.509485094850945,55.55555555555556,38.88888888888889,78.00586510263929,84.375,75.0
gap_up_0.2_but_first15_down_0.15_fade,DOWN,first15_close,342,49.707602339181285,0.03276017275246972,0.043711346991999606,312,74.03846153846155,293,40.955631399317404,0.3949800224629999,298,26,18,50.33557046979866,50.0,38.88888888888889,73.43173431734317,80.0,75.0
gap_down_0.05_but_first15_up_0.05_fade,UP,first15_close,291,41.580756013745706,-0.05164468922698006,-0.08852554402351612,258,60.85271317829457,262,31.679389312977097,0.21999100454496107,212,45,34,41.0377358490566,46.666666666666664,38.23529411764706,61.170212765957444,60.97560975609756,58.620689655172406
gap_up_0.2_but_first15_down_0.1_fade,DOWN,first15_close,429,48.717948717948715,0.008424920165135363,0.01757618364139141,388,71.1340206185567,367,38.41961852861036,0.3226492717403442,376,32,21,49.46808510638298,46.875,38.095238095238095,70.58823529411765,74.19354838709677,76.47058823529412
gap_down_0.2_but_first15_up_0.05_fade,UP,first15_close,204,42.64705882352941,-0.035676757525530026,-0.08310311512240129,185,62.16216216216216,186,24.193548387096776,0.25516132313582185,151,29,24,42.384105960264904,48.275862068965516,37.5,63.70370370370371,60.71428571428571,54.54545454545454
first60_ret_pct_trend_gt_0.15,UP,first60_close,662,52.26586102719033,0.042819741001443735,0.08189621779009572,604,79.96688741721854,611,75.28641571194763,0.4231130356088258,534,69,59,53.745318352059925,53.62318840579711,37.28813559322034,80.32786885245902,80.0,76.47058823529412
gap_pct_trend_lt_-0.5,DOWN,open,193,43.005181347150256,-0.0715188897020194,-0.10316176976488535,176,44.88636363636363,184,88.04347826086956,-0.0715188897020194,153,12,28,45.09803921568628,33.33333333333333,35.714285714285715,47.10144927536232,36.36363636363637,37.03703703703704
gap_down_0.2_but_first15_up_0.15_fade,UP,first15_close,137,40.14598540145985,-0.046153040785867266,-0.12580482570238152,124,65.32258064516128,126,27.77777777777778,0.34033443384221046,105,18,14,41.904761904761905,33.33333333333333,35.714285714285715,67.36842105263158,52.94117647058824,66.66666666666666
gap_down_0.1_but_first15_up_0.15_fade,UP,first15_close,176,40.909090909090914,-0.01918491218370174,-0.08090225586582536,158,67.08860759493672,160,35.625,0.3481127288265601,132,27,17,43.18181818181818,33.33333333333333,35.294117647058826,69.16666666666667,54.166666666666664,71.42857142857143
gap_down_0.05_but_first15_up_0.1_fade,UP,first15_close,242,40.909090909090914,-0.05077193495583057,-0.08937827346718431,215,62.32558139534884,219,34.24657534246575,0.2606206800667653,179,37,26,41.899441340782126,40.54054054054054,34.61538461538461,63.35403726708074,57.57575757575758,61.904761904761905
gap_down_0.1_but_first15_up_0.05_fade,UP,first15_close,263,40.68441064638783,-0.0578081318260424,-0.09023100291085251,235,60.851063829787236,238,28.991596638655466,0.22079832277293518,195,39,29,41.02564102564102,43.58974358974359,34.48275862068966,62.06896551724138,58.333333333333336,56.00000000000001
gap_pct_fade_gt_0.35,DOWN,open,628,48.72611464968153,0.0853394270268603,0.00703665916917906,556,51.2589928057554,568,20.774647887323944,0.0853394270268603,562,34,32,49.46619217081851,50.0,34.375,52.2,48.38709677419355,36.0
first60_ret_pct_trend_gt_0.2,UP,first60_close,543,51.74953959484346,0.03617832967868004,0.07675469767177417,501,81.23752495009981,502,75.69721115537848,0.4612951479109096,435,61,47,54.252873563218394,47.540983606557376,34.04255319148936,82.33830845771143,77.19298245614034,76.19047619047619
first60_ret_pct_trend_gt_0.4,UP,first60_close,229,50.21834061135371,0.03310399156815218,0.05024247491693325,216,85.64814814814815,214,76.63551401869158,0.6449543105825739,180,28,21,53.333333333333336,42.857142857142854,33.33333333333333,85.38011695906432,84.61538461538461,89.47368421052632
gap_down_0.2_and_first15_down_0.1,DOWN,first15_close,151,48.34437086092716,-0.056465816194453435,0.02914502099062837,134,68.65671641791045,143,88.81118881118881,0.3481266763766659,118,15,18,50.0,53.333333333333336,33.33333333333333,67.9245283018868,91.66666666666666,56.25
first60_ret_pct_trend_gt_0.3,UP,first60_close,355,51.267605633802816,0.04544751492174986,0.07362774578944498,327,84.70948012232415,329,75.98784194528876,0.5651846659594872,282,42,31,53.54609929078015,50.0,32.25806451612903,84.67432950191571,84.61538461538461,85.18518518518519
gap_down_0.2_and_first15_down_0.15,DOWN,first15_close,122,48.36065573770492,-0.06312947368794193,0.021674206345360825,110,69.0909090909091,115,89.56521739130436,0.40757754045293965,96,10,16,51.041666666666664,50.0,31.25,69.31818181818183,87.5,57.14285714285714
gap_down_0.2_but_first15_up_0.1_fade,UP,first15_close,165,40.60606060606061,-0.055469516600632915,-0.09329307595752621,150,62.66666666666667,153,25.49019607843137,0.28632910172406645,126,22,17,42.857142857142854,36.36363636363637,29.411764705882355,65.78947368421053,52.38095238095239,53.333333333333336
gap_down_0.1_but_first15_up_0.1_fade,UP,first15_close,217,39.63133640552996,-0.06344635539118505,-0.09329307595752621,195,62.05128205128205,198,31.313131313131315,0.25814071844215986,164,31,22,42.073170731707314,35.483870967741936,27.27272727272727,64.42953020134227,53.57142857142857,55.55555555555556
