TIMESTAMP,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PRICE,OPTION_TYPE,MARKET_TYPE,OPENING_PRICE,TRADE_HIGH_PRICE,TRADE_LOW_PRICE,CLOSING_PRICE,LAST_TRADED_PRICE,PREV_CLS,SETTLE_PRICE,TOT_TRADED_QTY,TOT_TRADED_VAL,OPEN_INT,CHANGE_IN_OI,MARKET_LOT,UNDERLYING_VALUE
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23300,CE,N,383.05,386.5,364.8,382.25,380.6,382.45,382.25,3770,892.58,2665,1365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23650,CE,N,0.0,0.0,0.0,278.5,0.0,278.5,348.51,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24600,CE,N,0.0,0.0,0.0,69.45,0.0,69.45,89.06,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23050,CE,N,0.0,0.0,0.0,549.65,0.0,549.65,668.24,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24350,CE,N,0.0,0.0,0.0,104.05,0.0,104.05,132.98,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22250,CE,N,0.0,0.0,0.0,1100.2,0.0,1100.2,1279.69,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21900,CE,N,0.0,0.0,0.0,1396.0,0.0,1396.0,1594.08,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22300,CE,N,0.0,0.0,0.0,1060.25,0.0,1060.25,1236.59,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22800,CE,N,0.0,0.0,0.0,699.65,0.0,699.65,839.04,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24700,CE,N,0.0,0.0,0.0,58.6,0.0,58.6,75.21,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23550,CE,N,0.0,0.0,0.0,232.7,232.7,232.7,392.67,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22400,CE,N,0.0,0.0,0.0,982.3,0.0,982.3,1152.01,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24200,CE,N,0.0,0.0,0.0,130.85,0.0,130.85,167.57,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,25000,CE,N,21.95,21.95,9.0,9.9,9.0,34.3,9.9,2210,552.74,1885,1885,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21700,CE,N,0.0,0.0,0.0,1575.5,0.0,1575.5,1781.53,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22500,CE,N,0.0,0.0,0.0,907.95,0.0,907.95,1069.78,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23950,CE,N,0.0,0.0,0.0,186.0,186.0,186.0,237.07,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21350,CE,N,0.0,0.0,0.0,1902.6,0.0,1902.6,2118.27,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23400,CE,N,340.0,340.0,306.0,319.0,319.95,318.75,319.0,3315,786.41,1755,1560,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24150,CE,N,0.0,0.0,0.0,140.9,0.0,140.9,179.12,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24250,CE,N,0.0,0.0,0.0,121.35,0.0,121.35,154.79,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21650,CE,N,0.0,0.0,0.0,1621.35,0.0,1621.35,1829.05,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22200,CE,N,0.0,0.0,0.0,1140.8,0.0,1140.8,1323.29,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23500,CE,N,280.0,280.0,255.0,264.85,262.55,269.8,264.85,13000,3089.86,1950,1430,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22950,CE,N,0.0,0.0,0.0,607.05,0.0,607.05,734.06,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23600,CE,N,221.75,230.55,210.45,213.25,210.45,226.3,213.25,2015,479.92,2600,455,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24550,CE,N,0.0,0.0,0.0,75.45,0.0,75.45,96.73,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22350,CE,N,0.0,0.0,0.0,1020.95,0.0,1020.95,1194.02,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23900,CE,N,0.0,0.0,0.0,200.65,0.0,200.65,253.53,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24400,CE,N,0.0,0.0,0.0,96.2,0.0,96.2,123.04,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21850,CE,N,0.0,0.0,0.0,1440.3,0.0,1440.3,1640.51,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23450,CE,N,306.7,306.7,302.25,302.25,302.25,325.05,440.47,260,61.76,130,65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21450,CE,N,0.0,0.0,0.0,1807.8,0.0,1807.8,2021.2,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21750,CE,N,0.0,0.0,0.0,1530.05,0.0,1530.05,1734.25,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23800,CE,N,0.0,0.0,0.0,229.5,0.0,229.5,288.94,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23150,CE,N,0.0,0.0,0.0,495.8,0.0,495.8,605.91,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24500,CE,N,0.0,0.0,0.0,66.3,28.35,66.3,104.94,0,0.0,1170,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22450,CE,N,0.0,0.0,0.0,944.35,0.0,944.35,1110.59,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24750,CE,N,0.0,0.0,0.0,53.75,0.0,53.75,68.99,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23350,CE,N,361.0,361.0,334.6,341.5,340.0,357.85,341.5,1365,323.45,1040,975,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22000,CE,N,0.0,0.0,0.0,1308.9,0.0,1308.9,1502.25,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23750,CE,N,0.0,0.0,0.0,245.05,0.0,245.05,307.92,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22650,CE,N,0.0,0.0,0.0,799.7,0.0,799.7,951.29,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22850,CE,N,0.0,0.0,0.0,667.95,0.0,667.95,803.24,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22550,CE,N,0.0,0.0,0.0,870.4,0.0,870.4,1029.61,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24450,CE,N,0.0,0.0,0.0,91.45,91.45,91.45,113.7,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22900,CE,N,0.0,0.0,0.0,675.65,675.65,675.65,768.23,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22750,CE,N,0.0,0.0,0.0,732.15,0.0,732.15,876.72,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23850,CE,N,0.0,0.0,0.0,214.7,0.0,214.7,270.81,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23250,CE,N,0.0,0.0,0.0,445.3,0.0,445.3,547.14,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24850,CE,N,0.0,0.0,0.0,45.05,0.0,45.05,57.83,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21550,CE,N,0.0,0.0,0.0,1714.0,0.0,1714.0,1924.75,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,24650,CE,N,0.0,0.0,0.0,63.85,0.0,63.85,81.9,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,22600,CE,N,0.0,0.0,0.0,834.65,0.0,834.65,990.1,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,21600,CE,N,0.0,0.0,0.0,1667.5,0.0,1667.5,1876.8,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,19-Oct-2026,23200,CE,N,0.0,0.0,0.0,434.0,434.0,434.0,576.07,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23900,CE,N,157.4,166.7,137.05,143.5,142.4,157.4,143.5,367835,88454.78,400985,63700,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,27000,CE,N,3.45,3.45,1.5,1.9,1.9,3.1,1.9,220285,59481.9,527085,14690,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23850,CE,N,174.2,174.2,153.0,161.65,159.0,174.25,161.65,17745,4261.48,41925,3640,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22050,CE,N,0.0,0.0,0.0,2377.1,0.0,2377.1,1506.14,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26750,CE,N,0.0,0.0,0.0,6.35,6.35,6.35,2.59,0,0.0,975,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24050,CE,N,116.8,119.15,98.5,102.8,100.6,116.8,102.8,99190,23959.02,82940,54795,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24650,CE,N,29.0,29.2,25.05,25.5,25.25,33.35,25.5,10205,2518.26,24245,-1365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,27150,CE,N,0.0,0.0,0.0,5.0,5.0,5.0,1.04,0,0.0,1950,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26850,CE,N,0.0,0.0,0.0,6.1,6.1,6.1,2.07,0,0.0,845,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21750,CE,N,0.0,0.0,0.0,2639.9,0.0,2639.9,1777.04,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21450,CE,N,0.0,0.0,0.0,2911.0,0.0,2911.0,2058.71,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22150,CE,N,0.0,0.0,0.0,1336.0,1336.0,1336.0,1418.96,0,0.0,4810,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26250,CE,N,4.7,4.7,4.55,4.55,4.55,9.95,7.52,650,170.66,325,-260,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23300,CE,N,460.55,460.55,409.0,432.5,425.8,434.9,432.5,381745,90600.9,548535,41990,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22200,CE,N,0.0,0.0,0.0,1293.5,1293.5,1293.5,1376.05,0,0.0,2730,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,27100,CE,N,3.0,3.0,2.6,2.6,2.6,4.7,1.17,1040,281.87,5720,-520,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22800,CE,N,805.8,811.85,765.4,792.05,788.35,783.35,792.05,20410,4812.96,22360,10010,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22450,CE,N,0.0,0.0,0.0,2042.45,0.0,2042.45,1169.14,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21850,CE,N,0.0,0.0,0.0,2551.3,0.0,2551.3,1685.35,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23050,CE,N,612.75,612.8,580.0,600.35,600.35,594.8,736.62,975,230.57,1885,-260,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26350,CE,N,0.0,0.0,0.0,8.0,8.0,8.0,6.13,0,0.0,520,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24950,CE,N,18.7,18.7,14.45,15.35,15.5,18.95,15.35,3965,989.88,73645,325,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25150,CE,N,0.0,0.0,0.0,479.95,0.0,479.95,56.15,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25000,CE,N,18.8,18.8,13.65,14.15,13.7,18.75,14.15,956735,239328.8,1977755,30745,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22350,CE,N,0.0,0.0,0.0,2124.25,0.0,2124.25,1250.29,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26400,CE,N,5.2,5.2,5.2,5.2,5.2,5.5,5.52,65,17.16,520,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21400,CE,N,2000.0,2000.0,2000.0,2000.0,2000.0,2956.85,2106.44,65,15.21,65,65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,27200,CE,N,3.3,3.3,2.05,2.05,2.05,3.2,0.92,6630,1803.53,21710,1365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24300,CE,N,75.0,75.0,54.3,57.55,55.7,68.45,57.55,566345,137961.08,507585,75465,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23750,CE,N,211.4,217.05,190.75,197.7,195.65,211.4,197.7,18590,4452.45,27885,520,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23700,CE,N,239.95,243.85,206.4,218.45,217.1,231.35,218.45,248690,59491.56,363090,50115,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25650,CE,N,18.05,18.05,6.15,6.4,6.4,9.7,23.85,3510,900.57,4940,-260,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24750,CE,N,25.4,25.55,20.9,21.35,22.3,26.4,21.35,8255,2045.02,25025,845,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25100,CE,N,14.55,16.6,12.0,12.5,12.2,16.15,12.5,132925,33381.45,164710,8190,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22500,CE,N,1025.55,1078.6,1006.35,1046.8,1048.75,1029.3,1046.8,38610,9092.19,157885,3770,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26450,CE,N,0.0,0.0,0.0,8.15,8.15,8.15,4.97,0,0.0,520,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25600,CE,N,9.1,9.1,6.2,6.6,6.2,9.15,6.6,19695,5043.33,42120,-4940,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25800,CE,N,8.3,9.2,4.7,5.85,5.5,8.3,5.85,20930,5401.26,40235,-1365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22250,CE,N,0.0,0.0,0.0,1265.4,1265.4,1265.4,1333.62,0,0.0,13130,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23400,CE,N,379.85,391.0,349.5,370.0,367.0,376.0,370.0,275470,65479.46,259545,36985,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21350,CE,N,0.0,0.0,0.0,3002.9,0.0,3002.9,2154.34,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25700,CE,N,6.9,8.75,6.2,6.5,8.2,8.6,6.5,23530,6048.83,63765,-5200,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25750,CE,N,8.0,8.0,5.45,5.45,5.45,8.3,19.87,1820,468.76,28470,-845,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24800,CE,N,24.15,24.35,17.95,18.8,18.95,24.25,18.8,315120,78211.94,386490,36140,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21700,CE,N,0.0,0.0,0.0,2684.55,0.0,2684.55,1823.35,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26050,CE,N,5.15,5.95,4.5,4.6,4.6,7.05,11.22,4810,1253.24,2405,-2730,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25050,CE,N,13.5,13.6,12.8,13.1,13.05,16.7,13.1,26195,6565.28,70460,13585,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25450,CE,N,0.0,0.0,0.0,13.25,13.25,13.25,33.99,0,0.0,3900,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,27050,CE,N,3.0,3.0,2.45,2.45,2.45,3.65,1.31,975,263.77,5525,-390,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23200,CE,N,510.55,522.4,471.1,498.15,493.4,497.1,498.15,157755,37382.32,137475,-18005,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26950,CE,N,0.0,0.0,0.0,4.25,4.25,4.25,1.65,0,0.0,780,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24550,CE,N,38.95,40.3,30.85,31.75,32.1,41.15,31.75,23855,5864.47,44980,1300,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22750,CE,N,841.15,850.35,840.85,850.35,850.35,812.0,940.19,325,76.68,1105,195,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24450,CE,N,48.45,48.6,38.85,40.5,41.05,48.95,40.5,27950,6845.87,41210,-1690,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25400,CE,N,11.05,11.1,8.15,8.4,8.15,11.6,8.4,48490,12321.03,101530,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26700,CE,N,3.7,3.7,2.85,2.85,2.85,6.85,2.9,845,225.64,390,-325,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25350,CE,N,0.0,0.0,0.0,417.4,0.0,417.4,40.33,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24500,CE,N,47.95,48.05,34.8,36.4,35.3,45.25,36.4,1731470,424876.24,1997515,200395,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24900,CE,N,20.95,20.95,15.65,16.15,15.65,20.65,16.15,208520,51958.28,222820,25740,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25200,CE,N,13.8,13.8,10.25,10.8,10.25,14.5,10.8,86060,21697.17,172575,-22230,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25300,CE,N,12.95,13.0,8.65,9.7,8.9,12.75,9.7,33215,8406.75,44590,-1365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24250,CE,N,78.0,78.4,61.1,63.8,62.35,76.65,63.8,70720,17196.03,88530,38870,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22700,CE,N,850.25,887.9,850.25,877.85,877.85,870.0,877.85,455,107.24,3185,260,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22950,CE,N,0.0,0.0,0.0,664.0,664.0,664.0,801.48,0,0.0,650,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24400,CE,N,55.2,56.45,43.15,45.65,44.6,54.85,45.65,442390,108154.0,373360,10270,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25900,CE,N,7.7,7.7,4.3,5.0,5.3,7.35,5.0,7865,2037.5,4160,-130,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24700,CE,N,31.15,31.15,22.4,23.05,22.95,29.7,23.05,187330,46316.31,252720,195,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23650,CE,N,258.5,258.5,226.45,242.9,238.25,249.15,242.9,12610,3012.72,27625,-780,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26600,CE,N,0.0,0.0,0.0,4.1,4.1,4.1,3.61,0,0.0,2600,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24100,CE,N,110.55,110.95,87.3,91.35,90.5,104.8,91.35,448500,108511.03,566345,142610,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25500,CE,N,9.9,9.9,7.1,7.5,7.8,9.8,7.5,470340,119974.07,765505,-60970,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25250,CE,N,0.0,0.0,0.0,447.85,0.0,447.85,47.68,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26650,CE,N,0.0,0.0,0.0,6.95,6.95,6.95,3.23,0,0.0,390,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21900,CE,N,0.0,0.0,0.0,2507.4,0.0,2507.4,1639.99,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21650,CE,N,0.0,0.0,0.0,2729.45,0.0,2729.45,1869.93,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21550,CE,N,0.0,0.0,0.0,2819.8,0.0,2819.8,1963.87,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26150,CE,N,5.6,5.6,4.8,4.85,4.85,9.75,9.21,650,170.01,455,-325,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22900,CE,N,728.2,739.5,681.0,712.55,716.65,706.2,712.55,11830,2793.92,9945,3120,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26300,CE,N,4.75,4.75,3.25,4.0,3.85,9.25,4.0,2080,547.13,1235,585,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26100,CE,N,5.55,5.55,4.3,4.4,4.4,5.15,10.17,1820,475.11,1625,-390,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23550,CE,N,306.6,306.6,277.0,288.2,287.75,297.15,288.2,9880,2355.49,15990,1170,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21950,CE,N,0.0,0.0,0.0,2463.7,0.0,2463.7,1594.99,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26500,CE,N,4.75,4.75,2.9,3.2,3.1,4.9,3.2,122070,32352.68,321880,4225,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23100,CE,N,574.4,593.5,537.55,567.3,564.85,567.1,567.3,16575,3923.07,33865,1040,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24850,CE,N,19.5,19.55,16.6,17.65,17.8,23.1,17.65,5265,1309.29,27885,-325,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22850,CE,N,0.0,0.0,0.0,744.8,744.8,744.8,869.38,0,0.0,390,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22650,CE,N,0.0,0.0,0.0,910.4,908.95,910.4,1014.04,0,0.0,1105,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26900,CE,N,2.9,3.7,2.2,2.2,2.2,3.9,2.2,18135,4878.86,22815,9555,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25950,CE,N,6.25,6.25,4.65,4.95,4.95,12.0,13.63,5005,1299.06,1820,-3055,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23500,CE,N,322.0,342.8,295.15,313.0,310.5,320.85,313.0,1148550,273539.5,1287455,137215,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22100,CE,N,0.0,0.0,0.0,2334.2,0.0,2334.2,1462.33,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23450,CE,N,352.35,364.0,321.5,340.65,336.85,347.4,340.65,21255,5057.13,19370,-585,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24150,CE,N,96.75,97.6,76.85,81.05,79.55,95.1,81.05,111215,26950.86,105625,72150,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26800,CE,N,0.0,0.0,0.0,6.25,6.25,6.25,2.32,0,0.0,650,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,25850,CE,N,6.6,6.6,5.9,6.0,6.0,13.0,16.49,1040,268.9,585,-65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23350,CE,N,408.05,420.05,380.05,400.25,393.25,403.15,400.25,46605,11070.01,26065,11050,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21800,CE,N,0.0,0.0,0.0,2595.5,0.0,2595.5,1731.04,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,24200,CE,N,81.55,89.5,68.55,72.2,71.25,84.2,72.2,741130,179904.51,764530,161590,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,22000,CE,N,1480.0,1537.0,1458.7,1507.0,1506.0,1482.65,1507.0,30225,7101.15,106405,-195,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,21500,CE,N,1932.0,2016.6,1928.0,1975.25,1971.35,1948.6,1975.25,16055,3767.88,21515,14885,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,26000,CE,N,6.15,7.05,4.2,4.6,4.5,7.3,4.6,744770,193677.52,900055,-198315,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23150,CE,N,540.1,554.25,517.15,527.45,528.45,529.1,527.45,1235,292.48,3770,650,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,27-Oct-2026,23600,CE,N,252.7,283.2,248.95,263.1,261.8,273.15,263.1,216320,51624.77,320255,2600,65,23346.4
