left_feature,left_mode,left_quantile,right_feature,right_mode,right_quantile,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_val_confirm_exact_pct,min_val_confirm_sign_pct
Client_iput_rflow_posdays21,up_tail,0.925,Pro_sput_volshare,up_tail,0.75,21,6.12,21,0,61.9,18,72.22,21,8.47,21,0,52.38,16,68.75,33,19.88,33,0,51.52,30,56.67,51.52,56.67
Client_iput_qflow_posdays21,up_tail,0.85,Pro_sput_volshare,up_tail,0.8,20,5.83,20,0,60.0,17,70.59,19,7.66,19,0,57.89,15,73.33,33,19.88,33,0,51.52,30,56.67,51.52,56.67
Client_iput_qflow_posdays21,up_tail,0.9,Pro_sput_volshare,up_tail,0.8,20,5.83,20,0,60.0,17,70.59,19,7.66,19,0,57.89,15,73.33,33,19.88,33,0,51.52,30,56.67,51.52,56.67
Client_iput_qflow_posdays21,up_tail,0.925,Pro_sput_volshare,up_tail,0.8,20,5.83,20,0,60.0,17,70.59,19,7.66,19,0,57.89,15,73.33,33,19.88,33,0,51.52,30,56.67,51.52,56.67
Client_iput_rflow_posdays21,up_tail,0.85,Pro_sput_volshare,up_tail,0.8,20,5.83,20,0,60.0,17,70.59,19,7.66,19,0,57.89,15,73.33,33,19.88,33,0,51.52,30,56.67,51.52,56.67
Client_iput_rflow_posdays21,up_tail,0.9,Pro_sput_volshare,up_tail,0.8,20,5.83,20,0,60.0,17,70.59,19,7.66,19,0,57.89,15,73.33,33,19.88,33,0,51.52,30,56.67,51.52,56.67
Client_iput_rflow_posdays21,up_tail,0.925,Pro_sput_volshare,up_tail,0.8,20,5.83,20,0,60.0,17,70.59,19,7.66,19,0,57.89,15,73.33,33,19.88,33,0,51.52,30,56.67,51.52,56.67
smart_plus_contra_client_optheavy_lvl_sum21,up_tail,0.9,Client_icall_lvl_sum15,up_tail,0.925,15,4.37,15,0,73.33,13,84.62,10,4.03,10,0,60.0,10,60.0,35,21.08,35,0,51.43,31,58.06,51.43,58.06
smart_plus_contra_client_optheavy_lvl_mean21,up_tail,0.9,Client_icall_lvl_sum15,up_tail,0.925,15,4.37,15,0,73.33,13,84.62,10,4.03,10,0,60.0,10,60.0,35,21.08,35,0,51.43,31,58.06,51.43,58.06
smart_plus_contra_client_v3inst_lvl_sum21,up_tail,0.925,DII_futheavy_qflow_sum21,up_tail,0.85,15,4.37,15,0,66.67,10,100.0,47,18.95,47,0,51.06,42,57.14,47,28.31,47,0,57.45,42,64.29,51.06,57.14
smart_plus_contra_client_v3inst_lvl_mean21,up_tail,0.925,DII_futheavy_qflow_sum21,up_tail,0.85,15,4.37,15,0,66.67,10,100.0,47,18.95,47,0,51.06,42,57.14,47,28.31,47,0,57.45,42,64.29,51.06,57.14
DII_v3inst_qflow_sum21,up_tail,0.85,DII_v3inst_lvl,up_tail,0.9,22,6.41,22,0,54.55,16,75.0,51,20.56,51,0,50.98,45,57.78,52,31.33,52,0,53.85,46,60.87,50.98,57.78
FII_ifut_lvl_sum15,up_tail,0.9,DII_v3inst_qflow_sum21,up_tail,0.85,28,8.16,28,0,60.71,22,77.27,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
FII_ifut_lvl_mean15,up_tail,0.9,DII_v3inst_qflow_sum21,up_tail,0.85,28,8.16,28,0,60.71,22,77.27,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
DII_futheavy_lvl_sum7,up_tail,0.85,DII_v3inst_qflow_sum21,up_tail,0.85,30,8.75,30,0,60.0,22,81.82,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
DII_futheavy_lvl_mean7,up_tail,0.85,DII_v3inst_qflow_sum21,up_tail,0.85,30,8.75,30,0,60.0,22,81.82,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
DII_ifut_lvl_sum7,up_tail,0.85,DII_v3inst_qflow_sum21,up_tail,0.85,29,8.45,29,0,58.62,21,80.95,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
DII_ifut_lvl_mean7,up_tail,0.85,DII_v3inst_qflow_sum21,up_tail,0.85,29,8.45,29,0,58.62,21,80.95,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
FII_futheavy_lvl_sum21,up_tail,0.9,DII_v3inst_qflow_sum21,up_tail,0.85,28,8.16,28,0,57.14,21,76.19,53,21.37,53,0,50.94,47,57.45,52,31.33,52,0,53.85,46,60.87,50.94,57.45
pro_fii_agreement_futheavy_rflow_chg4,up_tail,0.8,oc_near_call_doi_pct_sum15,up_tail,0.75,28,8.16,28,0,57.14,22,72.73,28,11.29,28,0,50.0,21,66.67,13,7.83,13,0,61.54,12,66.67,50.0,66.67
pro_fii_agreement_futheavy_rflow_chg4,up_tail,0.8,FII_scall_volshare,up_tail,0.85,15,4.37,15,0,60.0,12,75.0,10,4.03,10,0,50.0,7,71.43,22,13.25,22,0,59.09,20,65.0,50.0,65.0
Pro_scall_dvol,up_tail,0.8,Pro_iput_rflow_chg4,up_tail,0.8,19,5.54,19,0,57.89,15,73.33,18,7.26,18,0,50.0,14,64.29,11,6.63,11,0,63.64,10,70.0,50.0,64.29
pro_fii_agreement_futheavy_rflow_chg4,up_tail,0.8,FII_scall_volshare,up_tail,0.8,18,5.25,18,0,61.11,15,73.33,22,8.87,22,0,50.0,16,68.75,27,16.27,27,0,59.26,25,64.0,50.0,64.0
oc_is_expiry_chg4,up_tail,0.85,FII_iput_dl,up_tail,0.925,16,4.66,16,0,62.5,13,76.92,11,4.44,11,0,63.64,11,63.64,12,7.23,12,0,50.0,9,66.67,50.0,63.64
oc_is_expiry_chg4,up_tail,0.9,FII_iput_dl,up_tail,0.925,16,4.66,16,0,62.5,13,76.92,11,4.44,11,0,63.64,11,63.64,12,7.23,12,0,50.0,9,66.67,50.0,63.64
oc_is_expiry_chg4,up_tail,0.925,FII_iput_dl,up_tail,0.925,16,4.66,16,0,62.5,13,76.92,11,4.44,11,0,63.64,11,63.64,12,7.23,12,0,50.0,9,66.67,50.0,63.64
FII_scall_volshare,up_tail,0.8,Pro_ifut_ds,up_tail,0.85,19,5.54,19,0,68.42,16,81.25,10,4.03,10,0,50.0,8,62.5,14,8.43,14,0,57.14,12,66.67,50.0,62.5
Client_scall_dvol,up_tail,0.9,px_ret2_chg4,up_tail,0.6,23,6.71,23,0,60.87,18,77.78,12,4.84,12,0,66.67,12,66.67,10,6.02,10,0,50.0,8,62.5,50.0,62.5
pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,Pro_icall_dl,up_tail,0.6,34,9.91,34,0,58.82,26,76.92,16,6.45,16,0,56.25,14,64.29,10,6.02,10,0,50.0,8,62.5,50.0,62.5
DII_sput_rflow_z63,up_tail,0.7,Client_sput_dvol,up_tail,0.8,19,5.54,19,0,47.37,12,75.0,15,6.05,15,0,53.33,12,66.67,10,6.02,10,0,50.0,8,62.5,50.0,62.5
DII_scall_ds,up_tail,0.85,Client_ifut_dl,up_tail,0.8,17,4.96,17,0,70.59,15,80.0,13,5.24,13,0,61.54,13,61.54,12,7.23,12,0,50.0,9,66.67,50.0,61.54
px_rv20,up_tail,0.925,DII_sfut_rflow_sum21,up_tail,0.925,15,4.37,15,0,73.33,13,84.62,20,8.06,20,0,50.0,16,62.5,21,12.65,21,0,52.38,18,61.11,50.0,61.11
px_rv20,up_tail,0.925,DII_sfut_rflow_mean21,up_tail,0.925,15,4.37,15,0,73.33,13,84.62,20,8.06,20,0,50.0,16,62.5,21,12.65,21,0,52.38,18,61.11,50.0,61.11
oc_is_expiry_chg4,up_tail,0.85,FII_iput_dl,up_tail,0.9,19,5.54,19,0,63.16,16,75.0,20,8.06,20,0,55.0,18,61.11,16,9.64,16,0,50.0,12,66.67,50.0,61.11
oc_is_expiry_chg4,up_tail,0.9,FII_iput_dl,up_tail,0.9,19,5.54,19,0,63.16,16,75.0,20,8.06,20,0,55.0,18,61.11,16,9.64,16,0,50.0,12,66.67,50.0,61.11
oc_is_expiry_chg4,up_tail,0.925,FII_iput_dl,up_tail,0.9,19,5.54,19,0,63.16,16,75.0,20,8.06,20,0,55.0,18,61.11,16,9.64,16,0,50.0,12,66.67,50.0,61.11
DII_optheavy_lvl_chg21,up_tail,0.85,FII_ifut_volshare,up_tail,0.75,22,6.41,22,0,77.27,18,94.44,16,6.45,16,0,56.25,15,60.0,16,9.64,16,0,50.0,13,61.54,50.0,60.0
Client_scall_qflow_chg4,up_tail,0.85,FII_sput_volshare,up_tail,0.8,24,7.0,24,0,75.0,22,81.82,12,4.84,12,0,50.0,10,60.0,15,9.04,15,0,60.0,13,69.23,50.0,60.0
DII_scall_dvol,up_tail,0.9,FII_scall_volshare,up_tail,0.8,28,8.16,28,0,67.86,24,79.17,12,4.84,12,0,50.0,10,60.0,13,7.83,13,0,53.85,10,70.0,50.0,60.0
Client_icall_rflow_sum7,up_tail,0.85,px_ret2_chg4,up_tail,0.6,28,8.16,28,0,64.29,23,78.26,14,5.65,14,0,50.0,10,70.0,10,6.02,10,0,60.0,10,60.0,50.0,60.0
Client_icall_rflow_mean7,up_tail,0.85,px_ret2_chg4,up_tail,0.6,28,8.16,28,0,64.29,23,78.26,14,5.65,14,0,50.0,10,70.0,10,6.02,10,0,60.0,10,60.0,50.0,60.0
pro_fii_spread_v2inst_qflow_z21,up_tail,0.85,v3_smart_money_conflict_z21,up_tail,0.8,21,6.12,21,0,61.9,18,72.22,11,4.44,11,0,54.55,8,75.0,12,7.23,12,0,50.0,10,60.0,50.0,60.0
Pro_sput_volshare,up_tail,0.8,DII_scall_dvol,up_tail,0.85,21,6.12,21,0,61.9,19,68.42,12,4.84,12,0,50.0,10,60.0,21,12.65,21,0,52.38,17,64.71,50.0,60.0
pro_fii_spread_v2inst_rflow_z21,up_tail,0.85,v3_smart_money_conflict_z21,up_tail,0.8,23,6.71,23,0,60.87,20,70.0,12,4.84,12,0,50.0,9,66.67,12,7.23,12,0,50.0,10,60.0,50.0,60.0
pro_fii_agreement_optheavy_qflow_z63,up_tail,0.75,Pro_icall_dl,up_tail,0.6,51,14.87,51,0,60.78,41,75.61,24,9.68,24,0,50.0,20,60.0,13,7.83,13,0,53.85,11,63.64,50.0,60.0
pro_fii_agreement_optheavy_qflow_z63,up_tail,0.8,Pro_icall_dl,up_tail,0.6,51,14.87,51,0,60.78,41,75.61,24,9.68,24,0,50.0,20,60.0,13,7.83,13,0,53.85,11,63.64,50.0,60.0
pro_fii_agreement_v2inst_rflow_z63,up_tail,0.8,v3_smart_money_conflict_z21,up_tail,0.8,25,7.29,25,0,60.0,20,75.0,32,12.9,32,0,50.0,24,66.67,27,16.27,27,0,55.56,25,60.0,50.0,60.0
FII_sput_volshare,up_tail,0.85,pro_fii_agreement_optheavy_qflow_z63,up_tail,0.75,15,4.37,15,0,60.0,11,81.82,23,9.27,23,0,52.17,16,75.0,36,21.69,36,0,50.0,30,60.0,50.0,60.0
